"","X2.5..0","X50..0","X97.5..0","X2.5..1","X50..1","X97.5..1","X2.5..2","X50..2","X97.5..2","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..9","X50..9","X97.5..9"
"1",0.922313304228697,1.03219084349341,1.15245043791553,0.963348005740857,1.07340468830783,1.19627974061212,0.950298756607488,1.05893940683634,1.17528928798592,0.987025835594069,1.06171669141354,1.13803274276218,1.02980526978736,1.11725860342675,1.21172929365531,1.0593040829348,1.16864484157371,1.28898254266539,1.03623134852749,1.11838804618519,1.20392329436159,0.987770261657068,1.07244345549691,1.18250270688637,0.981270794275162,1.04805322087256,1.12089286475966,0.983963298621412,1.07114948272049,1.16795929332257
"2",0.917973555929428,1.02734144141342,1.1488819204116,0.951455165545753,1.06016940913974,1.18374421722693,0.93858151791239,1.04547210061861,1.16196783180799,0.987452092216142,1.06099425805341,1.13911512820161,1.0329049008545,1.12078102894613,1.21574849758326,1.06612240678267,1.17453982044697,1.29377610230445,1.03613612644907,1.11689845066741,1.20203379939111,0.989633203398081,1.07466325933025,1.1840909665615,0.983538584456016,1.05099765220717,1.12326292002699,0.982705216184798,1.0679332322689,1.16337132574787
"3",0.908104633552726,1.01781249735618,1.13868443368582,0.940563394069569,1.04725051570797,1.16699576209944,0.925828111135932,1.03032705190516,1.14606332931695,0.985777128978834,1.06108419139915,1.13964966759054,1.04129428148418,1.12889904919134,1.22354107159726,1.06972543310086,1.17705609243391,1.29815759691229,1.03202541961693,1.11490346243868,1.20062008809623,0.989235093269973,1.0742785233125,1.1844124894715,0.986242296053524,1.05412935033111,1.12689694801035,0.976264967410641,1.06165166162897,1.15614934908771
"4",0.892038198878463,0.998384340531303,1.11686445560669,0.929082362030142,1.03503834557892,1.15071449005601,0.920618721406102,1.02459494925477,1.13987958015007,0.988879511255809,1.0643635720158,1.143368200914,1.04603925307008,1.13467472325492,1.22879052194208,1.07097795562881,1.17934698768445,1.30015327377529,1.02555361841405,1.10742711480699,1.19369144884109,0.982831999927552,1.06889392325646,1.18053221363242,0.979794114711138,1.04757495080449,1.12083759600574,0.964969677945831,1.05012825395481,1.14295603300786
"5",0.86255621180724,0.966086415915449,1.08210774277845,0.902421616339531,1.00602343113367,1.12059642977837,0.904114152842206,1.00789793451883,1.12486591236496,0.98215327609107,1.05702027019483,1.13538191710833,1.04659329678873,1.13466695783772,1.22993789143579,1.0661352125585,1.17435146100711,1.29486426351674,1.01656572665641,1.09877188629758,1.18329316369856,0.972872712071534,1.05904616924553,1.17222792396877,0.968832802505152,1.038381549318,1.11036981182087,0.939400556318316,1.02173764028709,1.11293945734122
"6",0.830431347869972,0.930342860685721,1.04670152652162,0.881492944457268,0.985363211134377,1.10179032600673,0.886786394462414,0.990953115584259,1.10616129579269,0.975768920112118,1.05085907880939,1.12710480495744,1.0401904378785,1.12983075268617,1.22497053937019,1.05753101777758,1.16617474707859,1.28518575375291,1.00283335969755,1.08609895067769,1.16899451530317,0.960702828925135,1.04838050715712,1.16209698923575,0.957615383155791,1.02689701661844,1.09901800187434,0.918938084688269,0.99963896599862,1.09252535952652
"7",0.824355842807492,0.927099201044549,1.0442726920416,0.876540284477425,0.981494366270315,1.10107754674118,0.880156303445852,0.984306368446477,1.09896002038161,0.975910897841226,1.0500602257202,1.12549592309606,1.03121895654913,1.12048717819454,1.21503471878721,1.05597289635552,1.16192544086966,1.28163312531343,1.00297579822049,1.08634152559738,1.16805944100739,0.958577751582565,1.04642455622828,1.16238989301695,0.955371212629147,1.02528567103411,1.09783947256418,0.917286180689156,0.998321878211716,1.08820728082389
"8",0.811178773124171,0.912340187264753,1.02970283128364,0.850477188721675,0.953039615824027,1.06709493257484,0.85414610549441,0.957269443425727,1.07052719159266,0.945401772739342,1.01881853876834,1.09192977780966,0.99392797030595,1.07953632631203,1.16936632836701,1.02487337415732,1.12882494126811,1.24523045818945,0.982596574031511,1.06493927835504,1.14358621264043,0.945413074183666,1.03441934069628,1.15258213091589,0.9452824748158,1.01468316926592,1.0880386565154,0.892524589225624,0.975020649124871,1.06194126038252
"9",0.796410327212481,0.896772588769355,1.01083665308982,0.817725169824393,0.915493891732356,1.02677846182115,0.82430065633011,0.922324656456478,1.0325874349543,0.906731292053799,0.977439401619847,1.04816802769627,0.934250557454995,1.01439980517325,1.10090926996122,0.941661521335211,1.03953750444286,1.14554156000102,0.949576372870301,1.02915483589578,1.10536002754486,0.933233244254462,1.02178509708244,1.13876556226769,0.935599599277591,1.00626545754328,1.07960414809971,0.867020452381932,0.946255865233098,1.03030122744771
"10",0.79449464428632,0.89153854546084,1.00738102061852,0.79992678959323,0.894641373300095,1.00590858232886,0.807812152298472,0.902849057143942,1.01106944735055,0.884588494550535,0.954267539996512,1.02328826434006,0.895171507471966,0.972930595689055,1.05676520969836,0.906460452711906,1.00060079221506,1.10419964033516,0.948518272558681,1.02913438437718,1.10583753924672,0.940726614890887,1.02990920960738,1.15074116728319,0.943675371283796,1.01592742228504,1.090282744829,0.85321428086955,0.931477174986461,1.01463548358759
