"","waic_1","waic_2"
"0",793.405472662644,822.609335910697
"1",872.232151849014,1091.73889171676
"2",866.543405411434,930.040966120681
"3",876.675846866413,906.190054992482
"4",867.422071540191,895.156421040942
"5",861.422693217833,890.631372441629
"6",879.704925792294,918.616310256507
"7",863.974240735464,891.733963104736
"8",834.658142567435,866.790700448426
"9",893.421612033109,1140.34703061775
