"","X2.5..ac_pneumonia_Age1","X50..ac_pneumonia_Age1","X97.5..ac_pneumonia_Age1","X2.5..ac_pneumonia_Age1_0","X50..ac_pneumonia_Age1_0","X97.5..ac_pneumonia_Age1_0","X2.5..ac_pneumonia_Age1_1","X50..ac_pneumonia_Age1_1","X97.5..ac_pneumonia_Age1_1","X2.5..ac_pneumonia_Age2","X50..ac_pneumonia_Age2","X97.5..ac_pneumonia_Age2","X2.5..ac_pneumonia_Age3","X50..ac_pneumonia_Age3","X97.5..ac_pneumonia_Age3","X2.5..ac_pneumonia_Age4","X50..ac_pneumonia_Age4","X97.5..ac_pneumonia_Age4","X2.5..ac_pneumonia_Age5","X50..ac_pneumonia_Age5","X97.5..ac_pneumonia_Age5","X2.5..ac_pneumonia_Age6","X50..ac_pneumonia_Age6","X97.5..ac_pneumonia_Age6","X2.5..HP_all_raw_Age1","X50..HP_all_raw_Age1","X97.5..HP_all_raw_Age1","X2.5..RP_all_raw_Age1","X50..RP_all_raw_Age1","X97.5..RP_all_raw_Age1","X2.5..VS_SP_all_raw_Age1","X50..VS_SP_all_raw_Age1","X97.5..VS_SP_all_raw_Age1"
"1",0.762086513994911,0.972402597402597,1.24016563146998,0.706262890686974,0.94392523364486,1.24691358024691,0.770750988142292,0.960591133004926,1.2037037037037,0.822368421052632,1.05932203389831,1.38888888888889,0.731707317073171,0.952380952380952,1.33333333333333,0.71,1.01428571428571,1.51063829787234,0.856060606060606,1.09708737864078,1.42138364779874,0.811320754716981,1.01895734597156,1.3109756097561,0.622222222222222,0.861538461538462,1.24444444444444,0.538461538461538,0.777777777777778,1.16666666666667,0.491002570694087,0.694545454545455,0.979487179487179
"2",0.774111675126904,0.991869918699187,1.25773195876289,0.699825479930192,0.936915887850467,1.23775011466575,0.822834645669291,1.02450980392157,1.29012345679012,0.842105263157895,1.07563025210084,1.40659340659341,0.719512195121951,0.936507936507937,1.31111111111111,0.686274509803922,0.985915492957746,1.48936170212766,0.893939393939394,1.14563106796116,1.49367088607595,0.792452830188679,0.995260663507109,1.28048780487805,0.577777777777778,0.8,1.15555555555556,0.533333333333333,0.761904761904762,1.14285714285714,0.458974358974359,0.650909090909091,0.917948717948718
"3",0.776081424936387,0.993485342019544,1.2603305785124,0.701570680628272,0.941451990632319,1.23692307692308,0.818897637795276,1.01960784313725,1.2760736196319,0.828947368421053,1.05882352941176,1.38461538461538,0.658536585365854,0.857142857142857,1.2,0.660194174757282,0.944444444444444,1.4468085106383,0.912878787878788,1.17560975609756,1.53503184713376,0.785714285714286,0.990521327014218,1.26666666666667,0.588888888888889,0.815384615384615,1.17777777777778,0.528089887640449,0.758064516129032,1.11904761904762,0.456632653061224,0.648550724637681,0.913265306122449
"4",0.752551020408163,0.957792207792208,1.22153209109731,0.667832167832168,0.894613583138173,1.17538461538462,0.815686274509804,1.01960784313725,1.2760736196319,0.784313725490196,1,1.30434782608696,0.597560975609756,0.777777777777778,1.08888888888889,0.682692307692308,0.986111111111111,1.47916666666667,0.928301886792453,1.2,1.56687898089172,0.770676691729323,0.971563981042654,1.24242424242424,0.577777777777778,0.8,1.15555555555556,0.556818181818182,0.790322580645161,1.19512195121951,0.421994884910486,0.597826086956522,0.841836734693878
"5",0.692503176620076,0.886178861788618,1.12603305785124,0.601019163763066,0.807962529274005,1.06153846153846,0.78740157480315,0.975609756097561,1.22699386503067,0.816993464052288,1.04166666666667,1.35869565217391,0.597560975609756,0.777777777777778,1.08888888888889,0.685714285714286,0.986301369863014,1.5,0.897727272727273,1.15609756097561,1.50955414012739,0.794007490636704,1,1.27710843373494,0.488888888888889,0.676923076923077,0.956521739130435,0.528089887640449,0.758064516129032,1.14634146341463,0.395408163265306,0.561594202898551,0.782828282828283
"6",0.648854961832061,0.830618892508143,1.05371900826446,0.561188811188811,0.75175644028103,0.990740740740741,0.744094488188976,0.921951219512195,1.15950920245399,0.727272727272727,0.925619834710744,1.21739130434783,0.518072289156627,0.682539682539683,0.934782608695652,0.622496032445777,0.904109589041096,1.375,0.886792452830189,1.14634146341463,1.50641025641026,0.762962962962963,0.967136150234742,1.23353293413174,0.466666666666667,0.646153846153846,0.933333333333333,0.534090909090909,0.770491803278688,1.14634146341463,0.38676844783715,0.548736462093863,0.771573604060914
"7",0.628298750782158,0.810766721044046,1.03541666666667,0.547368421052632,0.728971962616822,0.962962962962963,0.725490196078431,0.902439024390244,1.1280487804878,0.703225806451613,0.900826446280992,1.17204301075269,0.566265060240964,0.746031746031746,1.02173913043478,0.616822429906542,0.891891891891892,1.375,0.830188679245283,1.07317073170732,1.41935483870968,0.834558823529412,1.0607476635514,1.35119047619048,0.455555555555556,0.630769230769231,0.911111111111111,0.522727272727273,0.754098360655738,1.1219512195122,0.362244897959184,0.512635379061372,0.71
"8",0.750293112576407,0.967320261437909,1.24109014675052,0.673581925187753,0.906542056074766,1.19753086419753,0.796875,0.990291262135922,1.24390243902439,0.67741935483871,0.860655737704918,1.12903225806452,0.547619047619048,0.73015873015873,1,0.648148148148148,0.945945945945946,1.45833333333333,0.840909090909091,1.08823529411765,1.4233064516129,0.85036496350365,1.08372093023256,1.37869822485207,0.533333333333333,0.738461538461539,1.06666666666667,0.63953488372093,0.916666666666667,1.375,0.429667519181586,0.602150537634409,0.848484848484849
"9",0.834386852085967,1.07843137254902,1.38364779874214,0.768566493955095,1.03971962616822,1.37770897832817,0.83984375,1.03864734299517,1.3030303030303,0.698717948717949,0.89344262295082,1.17204301075269,0.571428571428571,0.761904761904762,1.04347826086957,0.623853211009174,0.906666666666667,1.41666666666667,0.863636363636364,1.11764705882353,1.47096774193548,0.851449275362319,1.08796296296296,1.38235294117647,0.6,0.830769230769231,1.2,0.662790697674419,0.95,1.425,0.483627204030227,0.685714285714286,0.964824120603015
"10",0.865482233502538,1.11437908496732,1.4327731092437,0.798275862068966,1.07925407925408,1.43343653250774,0.848837209302326,1.05797101449275,1.32727272727273,0.717948717948718,0.918032786885246,1.20430107526882,0.523655462184874,0.698412698412698,0.977777777777778,0.660550458715596,0.96,1.46938775510204,0.849624060150376,1.11330049261084,1.47712418300654,0.858695652173913,1.09216589861751,1.39411764705882,0.622222222222222,0.861538461538462,1.24444444444444,0.694117647058824,0.983333333333333,1.475,0.518891687657431,0.733096085409253,1.02487562189055
