"","X2.5..ac_pneumonia_Age1","X50..ac_pneumonia_Age1","X97.5..ac_pneumonia_Age1","X2.5..ac_pneumonia_Age1_0","X50..ac_pneumonia_Age1_0","X97.5..ac_pneumonia_Age1_0","X2.5..ac_pneumonia_Age1_1","X50..ac_pneumonia_Age1_1","X97.5..ac_pneumonia_Age1_1","X2.5..ac_pneumonia_Age2","X50..ac_pneumonia_Age2","X97.5..ac_pneumonia_Age2","X2.5..ac_pneumonia_Age3","X50..ac_pneumonia_Age3","X97.5..ac_pneumonia_Age3","X2.5..ac_pneumonia_Age4","X50..ac_pneumonia_Age4","X97.5..ac_pneumonia_Age4","X2.5..ac_pneumonia_Age5","X50..ac_pneumonia_Age5","X97.5..ac_pneumonia_Age5","X2.5..ac_pneumonia_Age6","X50..ac_pneumonia_Age6","X97.5..ac_pneumonia_Age6","X2.5..HP_all_raw_Age1","X50..HP_all_raw_Age1","X97.5..HP_all_raw_Age1","X2.5..RP_all_raw_Age1","X50..RP_all_raw_Age1","X97.5..RP_all_raw_Age1","X2.5..VS_SP_all_raw_Age1","X50..VS_SP_all_raw_Age1","X97.5..VS_SP_all_raw_Age1"
"1",0.755359394703657,0.956869009584665,1.20772228331704,0.749536178107607,0.975845410628019,1.25866530373832,0.773809523809524,0.960591133004926,1.2037037037037,0.748502994011976,0.954198473282443,1.23762376237624,0.75,0.967741935483871,1.33333333333333,0.845238095238095,1.16393442622951,1.73170731707317,0.821818181818182,1.03669724770642,1.28409090909091,0.856573705179283,1.06965174129353,1.38709677419355,0.682926829268293,0.888888888888889,1.19148936170213,0.544444444444444,0.875,1.44117647058824,0.46356417052587,0.660899653979239,0.927184466019418
"2",0.77020202020202,0.97444089456869,1.23732251521298,0.745318588739991,0.966265060240964,1.253125,0.826086956521739,1.02450980392157,1.28220858895706,0.766467065868264,0.96969696969697,1.26732673267327,0.7375,0.951612903225806,1.31111111111111,0.833333333333333,1.14754098360656,1.70731707317073,0.858181818181818,1.07762557077626,1.34090909090909,0.810810810810811,1.01449275362319,1.33757961783439,0.626506024096386,0.8125,1.1063829787234,0.558139534883721,0.872727272727273,1.41176470588235,0.432367149758454,0.619377162629758,0.868932038834951
"3",0.769230769230769,0.97444089456869,1.23983739837398,0.74582560296846,0.968674698795181,1.25625,0.822134387351779,1.02463054187192,1.28395061728395,0.754491017964072,0.954545454545455,1.23529411764706,0.675,0.870967741935484,1.2,0.819277108433735,1.11475409836066,1.65853658536585,0.882703336809176,1.10550458715596,1.37714285714286,0.79467680608365,0.995238095238095,1.3312101910828,0.63855421686747,0.828125,1.12765957446809,0.534090909090909,0.854545454545454,1.38235294117647,0.433414043583535,0.617241379310345,0.864734299516908
"4",0.743073047858942,0.942492012779553,1.18951612903226,0.708719851576994,0.922705314009662,1.18642779744974,0.822134387351779,1.01960784313725,1.2760736196319,0.718562874251497,0.909090909090909,1.17647058823529,0.6125,0.790322580645161,1.08888888888889,0.855421686746988,1.18333333333333,1.73170731707317,0.894545454545455,1.12844036697248,1.41379310344828,0.770676691729323,0.966981132075472,1.29746835443038,0.634146341463415,0.8125,1.1063829787234,0.563218390804598,0.907407407407407,1.44117647058824,0.397590361445783,0.568965517241379,0.797101449275362
"5",0.689001264222503,0.872,1.1010101010101,0.641263940520446,0.833333333333333,1.07476635514019,0.78740157480315,0.985221674876847,1.23456790123457,0.748502994011976,0.946969696969697,1.23762376237624,0.6125,0.790322580645161,1.08888888888889,0.857142857142857,1.18032786885246,1.75609756097561,0.858695652173913,1.08715596330275,1.34659090909091,0.791044776119403,0.995305164319249,1.34177215189873,0.536585365853659,0.698412698412698,0.956521739130435,0.546511627906977,0.87037037037037,1.38235294117647,0.3743961352657,0.536332179930796,0.752427184466019
"6",0.644733124545071,0.814696485623003,1.0261569416499,0.597765363128492,0.77536231884058,0.996894409937888,0.74703557312253,0.935643564356436,1.18125,0.67065868263473,0.848484848484849,1.10891089108911,0.5375,0.693548387096774,0.955555555555556,0.785714285714286,1.1,1.60975609756098,0.845323741007194,1.07305936073059,1.34285714285714,0.762962962962963,0.967136150234742,1.31210191082803,0.51219512195122,0.666666666666667,0.91304347826087,0.540229885057471,0.854545454545454,1.38235294117647,0.369807242576713,0.525951557093426,0.737864077669903
"7",0.628318584070796,0.7952,1,0.579925650557621,0.753623188405797,0.978056426332288,0.728346456692913,0.915841584158416,1.15625,0.648809523809524,0.819548872180451,1.07920792079208,0.5875,0.758064516129032,1.02173913043478,0.795180722891566,1.1,1.60975609756098,0.794223826714801,1.00456621004566,1.25,0.825454545454545,1.05092592592593,1.44585987261146,0.5,0.650793650793651,0.891304347826087,0.522727272727273,0.836363636363636,1.35294117647059,0.345498783454988,0.491349480968858,0.689320388349515
"8",0.744654088050314,0.9472,1.19602012023065,0.722499013519968,0.934939759036145,1.21630094043887,0.803149606299213,1.00990099009901,1.26727872670807,0.632530120481928,0.801526717557252,1.03960396039604,0.575,0.741935483870968,1,0.833333333333333,1.14754098360656,1.70731707317073,0.792857142857143,1.01369863013699,1.26857142857143,0.84115523465704,1.07373271889401,1.4746835443038,0.592592592592593,0.774193548387097,1.06666666666667,0.604395604395604,0.982142857142857,1.61764705882353,0.412776412776413,0.581314878892734,0.807692307692308
"9",0.830188679245283,1.056,1.33603238866397,0.825602968460111,1.07228915662651,1.39498432601881,0.846456692913386,1.06435643564356,1.33540372670807,0.656626506024096,0.83206106870229,1.07920792079208,0.6,0.786885245901639,1.06666666666667,0.781609195402299,1.09677419354839,1.65853658536585,0.814285714285714,1.04109589041096,1.30285714285714,0.845323741007194,1.08294930875576,1.4875786100137,0.666666666666667,0.870967741935484,1.2,0.619565217391304,1.01785714285714,1.72727272727273,0.472877355635976,0.666666666666667,0.927536231884058
"10",0.860025220680958,1.09294871794872,1.37777777777778,0.865420560747664,1.11566265060241,1.446875,0.862204724409449,1.08415841584158,1.36875,0.678787878787879,0.854961832061069,1.10891089108911,0.55,0.721311475409836,0.977777777777778,0.791208791208791,1.14285714285714,1.8,0.807142857142857,1.03669724770642,1.29885057471264,0.855595667870036,1.09469406041987,1.50955414012739,0.691358024691358,0.903225806451613,1.24444444444444,0.641304347826087,1.05357142857143,1.73529411764706,0.508610654989965,0.71280276816609,1
"11",0.849557522123894,1.07778738115817,1.35211267605634,0.852886405959032,1.10361445783133,1.44479495268139,0.84251968503937,1.05418719211823,1.3375,0.624242424242424,0.786259541984733,1.01980198019802,0.5125,0.661290322580645,0.911111111111111,0.693181818181818,1,1.525,0.807142857142857,1.03669724770642,1.30635838150289,0.847272727272727,1.0787037037037,1.48407643312102,0.641975308641975,0.838709677419355,1.15555555555556,0.585106382978723,0.982142857142857,1.61764705882353,0.495073891625616,0.695501730103806,0.975728155339806
