"","X2.5..2","X50..2","X97.5..2","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..9","X50..9","X97.5..9"
"34",0.592869496128488,0.759794049451296,0.960398428532149,0.607517066851485,0.755593509820666,0.932546374367622,0.863509955511368,0.97191939213743,1.09777143816193,0.901952277657267,0.999519230769231,1.10761854022376,0.872306816440224,1.00392275196138,1.15924355084934,0.732715767313796,0.863250205535763,1.00961538461538,0.762530152774055,0.888507183010618,1.0323025459713,0.711315125102268,0.9172979304959,1.2016368286445
"35",0.584408106863197,0.749354009252366,0.947893855372174,0.582914782586506,0.722085006515727,0.89298504318517,0.846266471449488,0.955056179775281,1.08159694977324,0.90447242726878,1.00240615976901,1.11152614727855,0.874863385862915,1.00692979813197,1.16324399582318,0.720528823759475,0.850273224043716,0.996812899357742,0.756919555885236,0.882535736482287,1.02713406416259,0.694511873496014,0.892084650016249,1.17072721676552
"36",0.584673280875812,0.751484064131473,0.954215522054718,0.573373676248109,0.710281971250206,0.87842393594606,0.84179801517805,0.950560316413975,1.07893752338197,0.904287570376787,1.00384615384615,1.11538461538462,0.864908480680342,0.99819765695404,1.15463129797249,0.714351638209506,0.844286883010635,0.992315646040398,0.758638128729632,0.882116336633663,1.0277762887397,0.698796682324553,0.901267799303987,1.18860882523912
"37",0.589863732047596,0.756674405107371,0.965941998865058,0.574476761889386,0.710147382686769,0.883647153397978,0.8322206095791,0.940925500492288,1.06937709809772,0.894499631185352,0.993756003842459,1.10287846481876,0.844925296239052,0.978228452132419,1.13259668508287,0.712694373373924,0.845801937567277,0.996204409765176,0.763530452193016,0.888854868340478,1.03938417472252,0.699198138128591,0.903491399086893,1.19304400656814
"38",0.591896903522904,0.764381973627011,0.97432582194311,0.573968433455816,0.707591535102452,0.885833084602194,0.827854671280277,0.939156035328754,1.06728624535316,0.877523963398314,0.976019184652278,1.08419132598292,0.819621870209504,0.95249406175772,1.10278446201444,0.695994599459946,0.828778135048232,0.976942514213519,0.764485872772143,0.894592117323556,1.0487106017192,0.693037408269196,0.901233631755046,1.19728816983026
"39",0.604955108535061,0.784466882160832,0.999061561561562,0.571079482231944,0.710984121333859,0.888860886528795,0.827481115229949,0.93990855649902,1.07030626781317,0.872788220641594,0.971305595408895,1.07974481658692,0.810419313850063,0.94404973357016,1.09550923974827,0.686057014951406,0.819004524886878,0.966394472361809,0.757542224508719,0.885540334855403,1.03929974991068,0.698887319040534,0.908489611703369,1.20934327739797
"40",0.648779357337344,0.843514128522139,1.07582907918481,0.574079352481145,0.713750317268636,0.89738219895288,0.83248730964467,0.949501447410743,1.08211143695015,0.884174798472635,0.984411903637223,1.09741969457609,0.81181644424975,0.945985401459854,1.10055282708416,0.668777791319347,0.799633795448601,0.946439628482972,0.755780295918238,0.885972850678733,1.04333925399645,0.699550582733517,0.916075742227071,1.22115836862088
"41",0.689953098000494,0.902194964493221,1.15615305067218,0.599700955181877,0.749455337690632,0.945669479616635,0.875674141356798,0.999352121801101,1.14302652315288,0.97232865048957,1.08503562945368,1.20910534674431,0.869838323965382,1.01405975395431,1.18602261048304,0.683814956924667,0.819254984260231,0.971996360810825,0.78269321255933,0.918151615826034,1.08378862892583,0.707985033190162,0.934390377255331,1.24735425537754
"42",0.703656145396409,0.917658568400457,1.17495394150914,0.613695460121904,0.768621503201887,0.969605494294784,0.912015945330296,1.04111818124573,1.19247952345495,1.06060606060606,1.18277010947168,1.3183023872679,0.90808915602304,1.06271981242673,1.24050632911392,0.686652078774617,0.822974036191975,0.98001249219238,0.778264228689158,0.912715191784959,1.08045299275793,0.708655480247926,0.938072496672669,1.25374727426567
"43",0.702494686613023,0.918094305759504,1.17719665271967,0.623854815179442,0.782557354925776,0.989347299625801,0.934640522875817,1.06629926614492,1.2204194885081,1.09278503883732,1.22169587873046,1.36168640955312,0.906669985067198,1.06024447031432,1.2408038147139,0.686143474033,0.825520833333333,0.980521039412555,0.77843237704918,0.913435527502254,1.08073507387914,0.707381109746887,0.937397420867526,1.2523852936821
"44",0.705036061823277,0.923239895697523,1.18789875174743,0.632737835646084,0.792958221024259,1.00299385692293,0.958203013932329,1.09309114498865,1.2541868254559,1.17308506136267,1.31187884524373,1.46513564866626,0.943162074956565,1.10336817653891,1.29295678802314,0.687123169681309,0.827326938034742,0.982753310748383,0.783030922565806,0.918465227817746,1.08576440591484,0.707078728636898,0.939105322298076,1.2510725497989
"45",0.704930014001646,0.921080557836598,1.18526142356754,0.633995486479034,0.792929292929293,1.00255427841635,0.967129498441485,1.10560414642047,1.27066269545793,1.2246192893401,1.36814744801512,1.52931854199683,0.966115541641493,1.13042220936958,1.32779660526914,0.6890285543865,0.828978007761966,0.986164770037034,0.783047582613779,0.919664268585132,1.08911155030739,0.707130963694029,0.935541699142634,1.24799527492834
"46",0.704033066132265,0.920871559633027,1.18737424809277,0.656531358531224,0.822647238125417,1.04227156276687,1.05353361726128,1.20531521557596,1.38458674609084,1.40632763479812,1.57332071901608,1.75981164973489,1.0421805624075,1.22251157407407,1.43560992184845,0.694497966174267,0.837593596695068,0.997539975399754,0.770404271548436,0.906371522584505,1.07180756986204,0.692182614290488,0.917380470331724,1.23322839253185
"47",0.69220823178143,0.906891981444665,1.17168605875327,0.674833343179628,0.853674983142279,1.08229410926854,1.17095952448344,1.34405458089669,1.54712041884817,1.70459475357904,1.90810042633823,2.1368700265252,1.227844976549,1.44132135612866,1.69183673469388,0.717191696817106,0.865459249676585,1.03496287128713,0.785696040868455,0.925669575684622,1.09739564752051,0.655883731833099,0.873487863888239,1.17699021979178
"48",0.70361427472292,0.924493580240879,1.20279461473594,0.691961924907456,0.881738544474393,1.11671769983462,1.23054292642419,1.41463414634146,1.62616822429907,1.83629441624365,2.05832147937411,2.31276390471344,1.3213228035538,1.55053576600058,1.81985044187627,0.734359294803251,0.887939958592132,1.06093168787542,0.790038314176245,0.934723481414325,1.1117900790798,0.631907452385098,0.843700916294861,1.13804729887929
