"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"0",0.730427631741,0.907981530343008,1.11594159285373
"1",0.983621863386489,1.15773457311919,1.36387173869747
"2",0.941627854581102,1.13613181639859,1.36187022209324
"3",0.859902348027023,0.992080395510747,1.14306459480141
"4",0.773653846153846,0.884370191250824,1.0148839556004
"5",0.625444839857651,0.749200710479574,0.898211243611584
"6",0.6277569704536,0.735674225798586,0.85225988700565
"7",0.747483401156565,0.847704639300461,0.959588670923732
"8",0.816271399834508,0.92764303499523,1.04737693552115
"9",0.778729910752034,0.918492298861571,1.07876404494382
