"","Lower CI","Point Estimate","Upper CI"
"0",0.868988818588089,1.03496240601504,1.23565121400569
"1",0.921042899788847,1.04549618320611,1.18395573997234
"2",0.683738488645277,0.787437975224468,0.905990927577037
"3",0.714371123725428,0.801182866040726,0.900173467428214
"4",0.684879618803382,0.775891996142719,0.874194638909359
"5",0.562692604055496,0.670588235294118,0.804961832061069
"6",0.65658324265506,0.754438609652413,0.865461847389558
"7",0.758197056069466,0.863861386138614,0.98088813940416
"8",0.851391592336913,0.964255319148936,1.09310837774663
"9",0.886838291899788,1.02062294036356,1.16644747474688
