"","Lower CI","Point Estimate","Upper CI"
"0",0.73100948738528,0.897912589693412,1.09160479804692
"1",0.858352425064178,1.00234192037471,1.18703929294481
"2",0.89936143864231,1.04927536231884,1.20116134384073
"3",0.861176818450621,0.99098332766247,1.15210791685555
"4",0.793491124260355,0.885733157199472,0.997520456236053
"5",0.668250950570342,0.808045977011494,0.978211719089661
"6",0.743652945526251,0.851778656126482,0.971666440995567
"7",0.80118456352081,0.929179978700745,1.06175844234865
"8",0.876765331785645,1.00221141088014,1.15201545692071
"9",0.739733415517374,0.848332230504916,0.971468611667663
