"","X2.5..ec_1_AA","X50..ec_1_AA","X97.5..ec_1_AA","X2.5..ec_2_AA","X50..ec_2_AA","X97.5..ec_2_AA","X2.5..ec_3_AA","X50..ec_3_AA","X97.5..ec_3_AA"
"1",0.807570977917981,0.937728937728938,1.10344827586207,0.762376237623762,1,1.375,0.743801652892562,0.957446808510638,1.30434782608696
"2",0.778481012658228,0.904411764705882,1.06493506493506,0.742574257425743,0.974025974025974,1.36363636363636,0.69672131147541,0.904255319148936,1.21428571428571
"3",0.781645569620253,0.911439114391144,1.07860262008734,0.712871287128713,0.935064935064935,1.30909090909091,0.682926829268293,0.893617021276596,1.21739130434783
"4",0.793650793650794,0.925925925925926,1.09170305676856,0.729819306930693,0.960526315789474,1.32727272727273,0.693548387096774,0.914893617021277,1.2463768115942
"5",0.821656050955414,0.95910780669145,1.13157894736842,0.69,0.907894736842105,1.27777777777778,0.691056910569106,0.904255319148936,1.23188405797101
"6",0.810897435897436,0.947565543071161,1.11946902654867,0.712871287128713,0.947368421052632,1.33333333333333,0.658536585365854,0.861702127659574,1.19117647058824
"7",0.80064308681672,0.939622641509434,1.11160714285714,0.73,0.973333333333333,1.37735849056604,0.69672131147541,0.904255319148936,1.23188405797101
"8",0.770226537216828,0.904942965779468,1.07692307692308,0.76,1.01333333333333,1.43396226415094,0.655737704918033,0.851063829787234,1.15942028985507
"9",0.774446733090631,0.911538461538462,1.08715596330275,0.72,0.972972972972973,1.35849056603774,0.585365853658537,0.765957446808511,1.04347826086957
"10",0.80327868852459,0.949612403100775,1.12916293309438,0.68,0.918918918918919,1.30769230769231,0.516129032258065,0.680851063829787,0.927536231884058
"11",0.783606557377049,0.926356589147287,1.10648148148148,0.66,0.904109589041096,1.26923076923077,0.48,0.638297872340426,0.882352941176471
"12",0.76797385620915,0.907335907335907,1.08294930875576,0.747474747474748,1.01369863013699,1.45098039215686,0.464566929133858,0.627659574468085,0.867647058823529
"13",0.757377049180328,0.895348837209302,1.06944444444444,0.666666666666667,0.904109589041096,1.29411764705882,0.4921875,0.663157894736842,0.940298507462687
"14",0.782178217821782,0.922178988326848,1.10232558139535,0.707070707070707,0.972222222222222,1.37254901960784,0.484375,0.652631578947368,0.925373134328358
"15",0.768976897689769,0.913725490196078,1.09905660377358,0.727272727272727,1,1.41176470588235,0.515625,0.694736842105263,0.985074626865672
"16",0.760797342192691,0.905138339920949,1.09047619047619,0.727272727272727,1,1.44,0.472868217054264,0.642105263157895,0.91044776119403
"17",0.74247491638796,0.880952380952381,1.06730769230769,0.795918367346939,1.09859154929577,1.56,0.480916030534351,0.663157894736842,0.954545454545455
"18",0.693602693602694,0.824,1.00487804878049,0.785714285714286,1.08450704225352,1.57142857142857,0.492424242424242,0.684210526315789,0.984848484848485
"19",0.657627118644068,0.782258064516129,0.950980392156863,0.806122448979592,1.12857142857143,1.64583333333333,0.444444444444444,0.631578947368421,0.923076923076923
"20",0.630508474576271,0.75609756097561,0.916256157635468,0.845360824742268,1.18840579710145,1.74468085106383,0.411764705882353,0.583333333333333,0.875
"21",0.697278911564626,0.82995951417004,1.00985221674877,0.916430412371134,1.29411764705882,1.87234042553191,0.434782608695652,0.625,0.952380952380952
"22",0.683673469387755,0.813765182186235,0.995049504950495,0.927083333333333,1.30882352941176,1.93478260869565,0.492664998436034,0.708333333333333,1.07936507936508
"23",0.726027397260274,0.868852459016393,1.06532663316583,0.936842105263158,1.32835820895522,1.97777777777778,0.478260869565217,0.6875,1.04761904761905
"24",0.771626297577855,0.925311203319502,1.14358974358974,0.884210526315789,1.25373134328358,1.86666666666667,0.449275362318841,0.645833333333333,0.984126984126984
"25",0.804808180894309,0.970588235294118,1.19072164948454,0.946808510638298,1.34848484848485,2.02272727272727,0.434782608695652,0.631578947368421,0.952380952380952
"26",0.804195804195804,0.970464135021097,1.19170984455959,0.936170212765957,1.33333333333333,2,0.489208633093525,0.715789473684211,1.07936507936508
"27",0.786713286713287,0.949367088607595,1.171875,0.935483870967742,1.33846153846154,1.97727272727273,0.457142857142857,0.666666666666667,1.01587301587302
"28",0.771929824561403,0.928270042194093,1.13989637305699,0.957446808510638,1.38461538461538,2.09302325581395,0.439716312056738,0.645833333333333,0.984523809523804
"29",0.76140350877193,0.923404255319149,1.13612565445026,0.956989247311828,1.36923076923077,2.06976744186047,0.453900709219858,0.666666666666667,1.03225806451613
"30",0.759717314487632,0.918803418803419,1.13756613756614,0.978494623655914,1.4,2.11627906976744,0.464285714285714,0.677083333333333,1.03174603174603
"31",0.782918149466192,0.948275862068966,1.18279569892473,0.913978494623656,1.328125,1.97674418604651,0.489208633093525,0.708333333333333,1.07936507936508
"32",0.788530465949821,0.969162995594714,1.20879120879121,0.870967741935484,1.265625,1.92857142857143,0.510791366906475,0.739583333333333,1.12698412698413
"33",0.712727272727273,0.882882882882883,1.11363636363636,0.763440860215054,1.12698412698413,1.69047619047619,0.460431654676259,0.666666666666667,1.01587301587302
"34",0.705882352941177,0.876712328767123,1.10982658959538,0.763440860215054,1.12698412698413,1.69047619047619,0.438848920863309,0.635416666666667,0.968253968253968
"35",0.680147058823529,0.852534562211982,1.08823529411765,0.771739130434783,1.12698412698413,1.69047619047619,0.446043165467626,0.645833333333333,0.984126984126984
"36",0.650735294117647,0.815668202764977,1.04117647058824,0.760869565217391,1.11111111111111,1.70731707317073,0.482014388489209,0.697916666666667,1.06349206349206
"37",0.634686346863469,0.788990825688073,1.01176470588235,0.793478260869565,1.15873015873016,1.78048780487805,0.485507246376812,0.697916666666667,1.06349206349206
"38",0.645756457564576,0.806451612903226,1.0233918128655,0.771739130434783,1.12698412698413,1.73170731707317,0.482014388489209,0.697916666666667,1.06349206349206
