"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"3",0.735704999369767,0.851423371896529,0.978641707208402
"4",0.669237936319902,0.76242850857897,0.866716679169792
"5",0.651151151151151,0.752566899324812,0.866755496335776
"6",0.749658573676356,0.860404256802125,0.983708835963413
"7",0.808610270286621,0.91712665970461,1.0315505987054
"8",0.875664778546133,0.973282446962924,1.08486959023543
"92",0.898986506476103,1.08792390251297,1.31026365348399
