"","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..92","X50..92","X97.5..92"
"1",0.913692790806239,1.04639212063806,1.19007682250862,0.946940284710667,1.0653078202995,1.19645641631028,0.889694041867955,1.015625,1.15585774058577,0.939949682968263,1.06308851224105,1.20170703120989,0.952974269049069,1.06457055214724,1.1927218383559,0.972362018242456,1.07361559129054,1.18547050175184,0.888920471647909,1.06355279239067,1.26629929527914
"2",0.918196377972157,1.05194071983063,1.19458246513864,0.95503530286139,1.07441471571906,1.20771386272673,0.899758777807558,1.02629165392846,1.16765217391304,0.937375879351645,1.06100141043724,1.20040292738891,0.94275610191631,1.05598588848838,1.18422636965683,0.974740922845004,1.07545142748669,1.18862019764726,0.891099031218501,1.06610183114604,1.2722324338549
"3",0.923266109198229,1.05910565665115,1.20417000801925,0.960571213991741,1.08030112923463,1.21581548599671,0.897690831169706,1.02429337761652,1.16591304347826,0.933547918180874,1.05664590433658,1.19577071419072,0.941135311038783,1.05425343886882,1.18257301670635,0.973457728009673,1.07388649923685,1.18649849254893,0.892338183669055,1.07073079592164,1.27555457452409
"4",0.936741976678447,1.07241282339708,1.22169318390202,0.968322985052102,1.08848636268999,1.22551116849112,0.887182203389831,1.0105580693816,1.15319409278199,0.92157125448675,1.04152128401954,1.17798335350716,0.935991869927595,1.04883259575767,1.17356783061556,0.968309474401637,1.06815126467032,1.1798819205878,0.898603496060647,1.07685323648793,1.28484651637374
"5",0.951273468459587,1.08923552557617,1.24274490941158,0.96729998548758,1.08933054393305,1.22777646781419,0.890936818672449,1.0150421179302,1.15865384615385,0.918683347005742,1.03932714617169,1.17788975164595,0.934154139174206,1.04872088583429,1.17507888646842,0.966313757321767,1.06760854583046,1.18144135760024,0.909767381712928,1.09284374162423,1.29921361024381
"6",1.00770239853766,1.15765069551777,1.32056419297964,0.980014099739971,1.10321631280219,1.2436018957346,0.876705141657922,1.00119832234871,1.14139344262295,0.909706282951201,1.03079584775086,1.1673197492163,0.930590727781443,1.0451081987199,1.16871663646412,0.95032798226829,1.05283355033235,1.16341717973794,0.981357266514365,1.17986660632031,1.40469206208202
"7",1.05708675413168,1.21293152235427,1.38722244110572,1.00206057872599,1.13105352591334,1.27606038820992,0.875983219716833,1.0002994011976,1.14106165848488,0.903863327833036,1.02513485596236,1.16166329109967,0.939349424395126,1.05709079866383,1.18421500255145,0.957960546519657,1.06062874251497,1.17310152780914,1.07788975358922,1.29306279133534,1.53900378304186
"8",0.987167189994227,1.13427439530444,1.29811116629253,0.984963431120739,1.11271492252176,1.2561706206566,0.858076319916362,0.980292624664079,1.11857852598159,0.901147573988323,1.02613480055021,1.16275218502226,0.944170660905961,1.06091178032314,1.18706501442879,0.956795892267982,1.05828928234574,1.17056129322766,1.02684459156075,1.22631816642204,1.45745485422445
"9",0.943309181044918,1.08534554537885,1.24143842716509,0.950563909774436,1.07447148774542,1.21242635285203,0.835230701741987,0.956470084994689,1.09304833115727,0.878262112978602,0.999429939573595,1.13051692887252,0.91739133128768,1.03147369765051,1.15301569345113,0.941414846650083,1.04267941405967,1.15544703230654,0.968190265057528,1.15831225569096,1.38061689393786
"10",0.904028436018957,1.04199385941619,1.19482453291077,0.91884328358209,1.04001690526984,1.1729052939849,0.790243902439024,0.905294117647059,1.03671269787807,0.812963145934196,0.926941928249493,1.04842331980628,0.82983544824914,0.936595634051231,1.052987408096,0.862874942499564,0.955330394592467,1.0589552238806,0.934813833857502,1.12139233863915,1.33525641375105
