"","Lower CI","Point Estimate","Upper CI"
"3",0.753473312839027,0.815285038586009,0.879430719656284
"4",0.63363802559415,0.698860779358481,0.772281639928699
"5",0.705909483703134,0.802590993214065,0.901593901593902
"6",0.75789122763028,0.882013816447636,1.00664495114007
"7",0.822568964969425,0.916511367871785,1.04567325599586
"8",0.901169875700707,0.998953092895744,1.10604454480481
"92",0.457246136474858,0.52511085306184,0.649205361213322
