"","X2.5..92_1","X50..92_1","X97.5..92_1","X2.5..92_2","X50..92_2","X97.5..92_2","X2.5..92_3","X50..92_3","X97.5..92_3","X2.5..92_4","X50..92_4","X97.5..92_4","X2.5..92_5","X50..92_5","X97.5..92_5","X2.5..92_6","X50..92_6","X97.5..92_6","X2.5..92_7","X50..92_7","X97.5..92_7","X2.5..92_8","X50..92_8","X97.5..92_8","X2.5..92_9","X50..92_9","X97.5..92_9","X2.5..92_10","X50..92_10","X97.5..92_10","X2.5..92_11","X50..92_11","X97.5..92_11","X2.5..92_12","X50..92_12","X97.5..92_12","X2.5..92_13","X50..92_13","X97.5..92_13","X2.5..92_14","X50..92_14","X97.5..92_14","X2.5..92_15","X50..92_15","X97.5..92_15"
"17",1.12139290267743,1.57364341085271,2.18279569892473,0.889058919475136,1.22047244094488,1.64893617021277,1.62622950819672,2.40776699029126,3.5177304964539,1.13849765258216,1.45937813440321,1.85350318471338,0.729613205022226,0.977363515312916,1.28321678321678,0.838654658481971,1.08713136729223,1.39827586206897,0.647805991595181,0.854100106496273,1.12957746478873,0.641722663408674,0.830106677202687,1.06812404677173,0.628660436137072,0.833195706028076,1.0943600867679,0.639792899408284,0.784224841341795,0.957918050941307,0.588528678304239,0.900763358778626,1.37209302325581,1.3265306122449,2.09677419354839,3.61111111111111,0.815458003113039,1.08448844884488,1.40728804915376,0.484464902186421,0.634036144578313,0.822265625,0.481927710843373,0.740740740740741,1.17736185383243
"18",1.12,1.568,2.20224719101124,0.893573893041978,1.22872340425532,1.66187050359712,1.40531561461794,2.1044776119403,3.08759124087591,1.09032773780975,1.40329218106996,1.78773886062407,0.66931396946367,0.898725687458082,1.18272691406847,0.81723779854621,1.05779569892473,1.35924006908463,0.594003241491086,0.785217150817859,1.03534734375375,0.555555555555556,0.721134638433879,0.929454170957775,0.548460648599784,0.735671514114628,0.970654627539503,0.596296296296296,0.728506787330317,0.894444444444444,0.574683544303797,0.88671875,1.34319526627219,1.35294117647059,2.15625,3.83333333333333,0.766717868013773,1.01797292437777,1.31566247313666,0.445295404814004,0.581013857754229,0.756505576208178,0.463414634146341,0.716981132075472,1.15151515151515
"19",1.08284023668639,1.51239669421488,2.15294117647059,0.916666666666667,1.24242424242424,1.68913857677903,1.1289314516129,1.69354838709677,2.52,0.982166368591381,1.2675026123302,1.62600536193029,0.595834235043267,0.800408719346049,1.05286738351254,0.747379454926625,0.975376196990424,1.2530755711775,0.524419299608007,0.695464362850972,0.922669196268905,0.517297833123107,0.671388101983003,0.869041382922996,0.453170661844627,0.611059907834101,0.810538248945842,0.643466612095835,0.792149866190901,0.968401565766478,0.533498759305211,0.823754789272031,1.26470588235294,1.32075471698113,2.12121212121212,3.68421052631579,0.796583761874907,1.0559036939314,1.37640464688943,0.542046605876393,0.708609271523179,0.92560553633218,0.5625,0.865384615384615,1.40625
"20",1.07407407407407,1.5,2.1219512195122,1.00215982721382,1.35672514619883,1.82677165354331,1.18253968253968,1.74269005847953,2.56952398800599,0.997412391334547,1.284140969163,1.64689265536723,0.646725116039195,0.869022869022869,1.14625228519196,0.709760540651592,0.922131147540984,1.18838028169014,0.585034013605442,0.777401129943503,1.01925925925926,0.572271525933669,0.745728234336859,0.965257579692268,0.464919043947571,0.629436325678497,0.830578512396694,0.666666666666667,0.826315789473684,1.0096463022508,0.491315136476427,0.752851711026616,1.15116279069767,1.16363636363636,1.82857142857143,3.2,0.98625807211602,1.30114510340113,1.6914113073638,0.755535055350554,0.997563946406821,1.30830670926518,0.607594936708861,0.941176470588235,1.54838709677419
"21",1.03086419753086,1.45217391304348,2.0875,1.01295896328294,1.36734693877551,1.83921568627451,1.20960698689956,1.77564102564103,2.66346153846154,1.03385178408051,1.32163742690058,1.69415292353823,0.674352057192237,0.909348441926346,1.19776119402985,0.710470085470085,0.926183844011142,1.18962432915921,0.603493449781659,0.800695249130939,1.0565749235474,0.608861970035065,0.79253112033195,1.01921024546425,0.534579197859151,0.716004813477738,0.944444444444444,0.689198606271777,0.853321829163072,1.04769726643241,0.497524752475248,0.76425855513308,1.16860465116279,1.10714285714286,1.77142857142857,3.1,1.02372539121656,1.35697557711609,1.75929994171546,0.798140756081664,1.06243032329989,1.39941262848752,0.585365853658537,0.905660377358491,1.5
"22",0.987577639751553,1.38260869565217,1.96296296296296,1.02882483370288,1.38922155688623,1.87854251012146,1.14220183486239,1.67114093959732,2.49,1.04807692307692,1.3423645320197,1.71653543307087,0.677297297297297,0.910610465116279,1.20249520153551,0.728476821192053,0.945558739255014,1.21323529411765,0.630671506352087,0.838359469240048,1.10668789808917,0.621290322580645,0.812658227848101,1.04960558805963,0.546666666666667,0.73013698630137,0.95863309352518,0.735756583752477,0.911227154046997,1.11739594450374,0.505208333333333,0.772908366533865,1.19018404907975,1.01785714285714,1.67647058823529,2.85,1.05409836065574,1.39119581557535,1.80657013183488,0.807149265436628,1.07951070336391,1.42338709677419,0.62962962962963,0.962264150943396,1.59375
"23",0.968553459119497,1.35087719298246,1.925,1.00668151447661,1.37386018237082,1.86008230452675,0.976851851851852,1.44520547945205,2.1530612244898,1.02089552238806,1.31034482758621,1.68196721311475,0.661563029324109,0.887912087912088,1.17104280548314,0.707262569832402,0.914739884393064,1.178825929709,0.590372388737511,0.782190132370638,1.02689685943968,0.601078418985649,0.787037037037037,1.01301480972556,0.493988727806644,0.657474600870827,0.862857142857143,0.725532634849371,0.902012248468941,1.10863198374944,0.518421052631579,0.797570850202429,1.22360248447205,0.947368421052632,1.54285714285714,2.7,1.04885044266229,1.38539587491683,1.78695558892941,0.782517482517483,1.04530615984712,1.37807881773399,0.646341463414634,1,1.65625
"24",0.942675159235669,1.32142857142857,1.87341772151899,1.00443807628357,1.36697247706422,1.8625,0.897949791285587,1.33093525179856,1.98924731182796,0.977596741344195,1.25819134993447,1.616229751137,0.648026315789474,0.875555555555556,1.15768854064643,0.685565130327576,0.889543446244477,1.146110056926,0.582799634034767,0.775883069427527,1.01594896331738,0.581660898338476,0.760016870518768,0.980426835516819,0.516075224189795,0.68621236133122,0.905857740585774,0.714589235127479,0.888986784140969,1.09915850564144,0.516129032258065,0.796680497925311,1.20754716981132,0.896551724137931,1.44444444444444,2.6,1.04065818706554,1.37400265957447,1.77916487300904,0.759647935003385,1.0089928057554,1.32,0.674698795180723,1.03703703703704,1.6969696969697
"25",0.92948717948718,1.30630630630631,1.85897435897436,1.0137299771167,1.38871473354232,1.90128755364807,0.829268292682927,1.24087591240876,1.84782608695652,0.923212596478404,1.19143239625167,1.53985910298465,0.636664826062949,0.861090365944735,1.14274390112008,0.65675057208238,0.854166666666667,1.10384615384615,0.570902394106814,0.763546798029557,1.00486223662885,0.571146741860454,0.749098655116785,0.967141292442497,0.489335006273526,0.652173913043478,0.860927152317881,0.703703703703704,0.874336283185841,1.08452250274424,0.5,0.776371308016878,1.18709677419355,0.896551724137931,1.44444444444444,2.47619047619048,1.03895939648556,1.36951809237952,1.77463267070009,0.73936170212766,0.980599647266314,1.28114293155592,0.588235294117647,0.909090909090909,1.51515151515152
"26",0.949367088607595,1.33928571428571,1.89873417721519,1.02293577981651,1.40251572327044,1.92241379310345,0.833333333333333,1.25,1.88888888888889,0.896265560165975,1.1566265060241,1.49740034662045,0.634393887555829,0.859176029962547,1.14015904572565,0.646503825944213,0.84,1.09038461538462,0.569829571783503,0.759556103575832,1.00162601626016,0.567523260321768,0.742881427964301,0.961496149614962,0.47671568627451,0.63562091503268,0.834763948497854,0.708661417322835,0.881567230632235,1.09513274336283,0.486413043478261,0.752100840336134,1.15483870967742,0.982142857142857,1.57142857142857,2.75,1.03134945884213,1.36012004001334,1.76887342393458,0.735301572960605,0.976681614349776,1.28268551236749,0.623529411764706,0.963636363636364,1.60606060606061
