"","Lower CI","Point Estimate","Upper CI"
"0",0.748415531452052,0.836318081737595,1.01077975860492
"1",0.730716148112237,0.77282061952453,0.814074064771995
"2",0.724637554779844,0.768418220846675,0.822721737722308
"3",0.709061160997573,0.754770733144504,0.836411573389193
"4",0.717495101967426,0.801465660554889,0.910759825756069
"5",0.732304365050993,0.824085715877995,0.906256325530223
"6",0.829728663106447,0.962950607024058,1.10296656800344
"7",0.793828981300423,0.88342006153921,0.984237831326152
"8",0.901936534256378,1.00747898719136,1.13574580411315
"9",0.714026875678535,0.749623863210533,0.789519975171529
