"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"0",0.742373321826679,0.867833509587659,0.999769946708257
"1",0.618570885501081,0.717635142035608,0.80493529608174
"2",0.674746951189422,0.756340681779556,0.872713150145042
"3",0.743093856109124,0.828080652543249,0.914112742787705
"4",0.688661053607691,0.778481012757136,0.880959157386881
"5",0.713076711892574,0.846936546216471,0.987520341704522
"6",0.847117289613039,0.944000420561251,1.06343823290438
"7",0.870893595559272,0.954277247043518,1.05558240363982
"8",0.905505041185635,0.985875754550591,1.07578695667892
"9",0.626924591425546,0.72781713375545,0.816824733597716
