"","Lower CI","Point Estimate","Upper CI"
"0",0.874913931604315,0.927409300495797,0.981841596909208
"1",0.807887543928153,0.857509946949602,0.907019537786931
"2",0.834029937774149,0.884732839225004,0.936365151239543
"3",0.929192936410578,0.983127075158467,1.03808808986584
"4",0.905396923966373,0.953273193049114,1.00205684357129
"5",0.898999682180197,0.934949912361142,0.971908824345686
"6",0.929656514796724,0.970953233933427,1.01192286455621
"7",0.919743378929558,0.954180648858139,0.98878897964916
"8",0.892181920498659,0.937537285750902,0.982853730071202
"9",0.8104909618225,0.856819292741593,0.905878772119528
