"","waic_1","waic_2"
"0",792.993186172192,820.601299425606
"1",870.508001540141,899.240237740787
"2",865.870509328162,893.92442250256
"3",876.316701541704,903.955905986323
"4",867.704047150449,901.467134718337
"5",861.180967364924,888.774640796383
"6",879.735943668503,907.79542405595
"7",864.079781281713,891.796323259417
"8",834.572020555803,863.268295041847
"9",891.905897475899,922.033540454491
