"","X2.5..0","X50..0","X97.5..0","X2.5..1","X50..1","X97.5..1","X2.5..2","X50..2","X97.5..2","X2.5..3","X50..3","X97.5..3","X2.5..4","X50..4","X97.5..4","X2.5..5","X50..5","X97.5..5","X2.5..6","X50..6","X97.5..6","X2.5..7","X50..7","X97.5..7","X2.5..8","X50..8","X97.5..8","X2.5..9","X50..9","X97.5..9"
"1",0.78755586112066,0.941635840526099,1.12635201573255,0.834646464150851,0.960901259111995,1.10560953972104,0.972702001232102,1.13673533978494,1.33245166687085,0.938462809387325,1.06008246612998,1.19473334808586,0.973112335773902,1.09305517430689,1.22674060382009,1.07841700256504,1.26200686106346,1.4715,1.02924234985156,1.17001254705144,1.33453788017513,0.857421875,0.959113607990012,1.07147838214784,0.827096774193548,0.920712438954323,1.02658552210122,0.800451126351722,0.930427782888684,1.0720851736574
"2",0.788792269459483,0.945028294260307,1.13165537270087,0.830877192982456,0.958549222797927,1.10841185458824,0.979695338762537,1.14463738508682,1.34333099763297,0.955821917808219,1.08335760360304,1.22681318681319,0.965958474167069,1.08649017617389,1.22018908203721,1.08679795769511,1.27078891257996,1.48480318883906,1.03339720777443,1.17491441020853,1.33771561107327,0.845238095238095,0.945786864931846,1.05567081604426,0.810313542527946,0.904318374259102,1.00849858356941,0.80019186018346,0.929536244934714,1.07358294331773
"3",0.797809418000492,0.958648111332008,1.1508353221957,0.846235718785976,0.976781170483461,1.12821454812638,0.99948444749957,1.17139979859013,1.37559943186333,0.973224877139468,1.10336215177714,1.24793568013907,0.95585779050346,1.07428264950389,1.2059000602047,1.0837847598411,1.26892177589852,1.48566196014104,1.02377686819486,1.1644635720873,1.32171425474572,0.836717892425906,0.935563056152194,1.04632807137955,0.80029382408132,0.894890731530633,0.998152154611676,0.814022933784255,0.945291777188329,1.09081518194985
"4",0.82055412371134,0.989895064127478,1.19018691588785,0.894487976222643,1.04038340666248,1.20425609312477,1.03373819163293,1.22023098367184,1.43580131208997,1.01123407109323,1.1476688867745,1.29979849509673,0.957561543249036,1.07802547770701,1.21289937294715,1.07984777653691,1.26577517760134,1.48626104023552,0.999727903708426,1.13965806815559,1.29951690821256,0.825087861584212,0.921775898520085,1.03388409743975,0.791564492398234,0.885839736553238,0.988667687595712,0.852518010877987,0.992637505413599,1.14658045810496
"5",0.836990595611285,1.01482326111745,1.2186216339571,0.917589011868249,1.07047293092719,1.2409433776448,1.03344069293673,1.22085289514867,1.43307367046257,1.01159254834489,1.14693724163848,1.30011342057225,0.952941109220055,1.07318992654774,1.20893328370052,1.07627118644068,1.26106743897393,1.48104956268222,1.00024317544719,1.13785885167464,1.29820282015364,0.815272723840812,0.913237924865832,1.02270450751252,0.787433798748195,0.88167115902965,0.984944293887383,0.870720641203508,1.01165130812414,1.16846097381943
"6",0.802442748091603,0.973333333333333,1.17375138748029,0.926652337452982,1.08153026026968,1.25624320008333,0.991136214201434,1.1732375218489,1.37827971708875,0.995091568853259,1.12826691380908,1.28148717908926,0.932672354161863,1.04983130028549,1.18205727644652,1.07205316544246,1.26027960526316,1.48140988531074,0.993224466464396,1.12903225806452,1.28930872184767,0.810222804718218,0.909385113268608,1.01845140032949,0.788557259285407,0.883306751727804,0.987232527618639,0.853123649809326,0.993844548774126,1.14965001206855
"7",0.776200543642404,0.939670932358318,1.12917398945518,0.920905408198176,1.07686299015779,1.25214011063542,0.967443980751627,1.14682616245418,1.34480398812614,0.974068328008214,1.10415135929464,1.25255261512815,0.911126254450124,1.02578648788035,1.15270935960591,1.0732124054421,1.25941080196399,1.47840392767277,0.975565843621399,1.11231671554252,1.26899690039292,0.812229012802577,0.910391126678342,1.01928104575163,0.792892445281243,0.887279431129839,0.991764733952531,0.83735952570569,0.977077955601446,1.13112936666629
"8",0.76948540475474,0.933211678832117,1.12198332602018,0.912203570476952,1.06784154709919,1.24219883889695,0.940753063891376,1.1155980861244,1.30783771664728,0.940212150433944,1.06790799561884,1.21018416646827,0.871198498489574,0.98021582733813,1.10069244085401,0.975078073103618,1.14739413680782,1.34640882747646,0.90957138725448,1.03777971519907,1.18481407761677,0.796680497925311,0.890176760359316,0.994826709366204,0.794885048170368,0.889524304652976,0.993900668022074,0.831842477287171,0.968685620107128,1.12019058963669
"9",0.75832083958021,0.918801120236697,1.10679548433207,0.89949947312961,1.05272082626792,1.22361583945529,0.91597344115474,1.08634520170939,1.27345132743363,0.922991425849476,1.04908861216387,1.19192737423472,0.853123000144426,0.961184882533197,1.08068533583073,0.897930432734703,1.05362903225806,1.24251069900143,0.851095993953137,0.972086330935252,1.11119335156128,0.78950901974299,0.883514596451059,0.991011235955056,0.786962936955144,0.882247765006386,0.985730593607306,0.821596089715176,0.956655080760581,1.1070691312231
"10",0.743053480729011,0.899457504520796,1.08509037469634,0.878071656580186,1.02743484224966,1.19183168316832,0.898858706815712,1.0611865352427,1.24422832802503,0.89777359673879,1.01976847729297,1.15701895892899,0.830557132723615,0.936882129277567,1.0557059125964,0.857720424469483,1.0100441944556,1.19261377093973,0.808452113028257,0.925035765379113,1.05688133376921,0.794930291508238,0.889393079977311,0.997780767502293,0.782970119074365,0.880272796160647,0.983074753173484,0.803196075171741,0.936567542880341,1.08348009862628
"11",0.728747351078199,0.884601514605121,1.06839142906485,0.860492577906224,1.00725075528701,1.16839993691343,0.898851896029676,1.06126954921803,1.24445115810675,0.888641099792372,1.01074511185485,1.14737052589482,0.795135014505691,0.897481108312343,1.00934844192635,0.810968744063499,0.955688622754491,1.12552891396333,0.774412653535408,0.887752202330207,1.01428571428571,0.784495735072755,0.877877596855699,0.986132028030048,0.787854193443324,0.884865134865135,0.988008923591746,0.790586807662304,0.920569236980218,1.06628477905074
"12",0.716720540699383,0.873567335243553,1.05631287093004,0.853514386088676,0.997665844071966,1.15659916201117,0.898326100433974,1.06231671554252,1.24725629438347,0.869835166580227,0.990572625698324,1.12736502872773,0.75372304956657,0.849661738912553,0.957916371329639,0.739203778677463,0.870480731029003,1.02671040299906,0.721962040916934,0.8262341325811,0.946670976082741,0.763301839880656,0.853963838664812,0.958783253242419,0.781181619256017,0.877365446055542,0.978082191780822,0.780965269190648,0.909036204994484,1.052240538658
