"","Lower CI","Point Estimate","Upper CI"
"0",0.868728305459135,1.03379647014645,1.22518914107699
"1",0.915749814019685,1.04247221799361,1.18703929294481
"2",0.682134024260982,0.781857451403888,0.893413543112756
"3",0.710534823335852,0.801237964236589,0.898930162069202
"4",0.689218014495114,0.778745644599303,0.881463628396144
"5",0.56708792686206,0.679664840476958,0.813030069390902
"6",0.656154849934754,0.755383074611918,0.866456059735784
"7",0.758852375182059,0.864931846344486,0.984207557811619
"8",0.846307907778496,0.963640229640655,1.09258132134882
"9",0.899894789079205,1.02541920324682,1.16957354645047
