"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"0",0.743250539956803,0.916139767054909,1.12781646866039
"1",0.956554838578778,1.13115295672283,1.33907576911966
"2",0.9360013903768,1.13635471846184,1.36442873969376
"3",0.860540700251145,0.993264565153424,1.14305337519623
"4",0.767151505665872,0.879440386503903,1.00650487865899
"5",0.620650083959423,0.747474770948171,0.897446808510638
"6",0.628407476151409,0.729978224050327,0.850829826536497
"7",0.747479399639428,0.848941863293603,0.967563071804824
"8",0.815547957531042,0.924897959183673,1.04834605597964
"9",0.768198303617228,0.911905781607377,1.07562479201853
