"","X2.5..08_1_11","X50..08_1_11","X97.5..08_1_11","X2.5..08_1_12","X50..08_1_12","X97.5..08_1_12","X2.5..08_1_13","X50..08_1_13","X97.5..08_1_13","X2.5..08_1_15","X50..08_1_15","X97.5..08_1_15","X2.5..08_1_17","X50..08_1_17","X97.5..08_1_17","X2.5..08_2_21","X50..08_2_21","X97.5..08_2_21","X2.5..08_2_22","X50..08_2_22","X97.5..08_2_22","X2.5..08_2_23","X50..08_2_23","X97.5..08_2_23","X2.5..08_2_24","X50..08_2_24","X97.5..08_2_24","X2.5..08_2_25","X50..08_2_25","X97.5..08_2_25","X2.5..08_2_26","X50..08_2_26","X97.5..08_2_26","X2.5..08_2_27","X50..08_2_27","X97.5..08_2_27","X2.5..08_2_28","X50..08_2_28","X97.5..08_2_28","X2.5..08_2_29","X50..08_2_29","X97.5..08_2_29","X2.5..08_3_31","X50..08_3_31","X97.5..08_3_31","X2.5..08_3_32","X50..08_3_32","X97.5..08_3_32","X2.5..08_3_33","X50..08_3_33","X97.5..08_3_33","X2.5..08_3_35","X50..08_3_35","X97.5..08_3_35","X2.5..08_4_41","X50..08_4_41","X97.5..08_4_41","X2.5..08_4_42","X50..08_4_42","X97.5..08_4_42","X2.5..08_4_43","X50..08_4_43","X97.5..08_4_43","X2.5..08_5_50","X50..08_5_50","X97.5..08_5_50","X2.5..08_5_51","X50..08_5_51","X97.5..08_5_51","X2.5..08_5_52","X50..08_5_52","X97.5..08_5_52","X2.5..08_5_53","X50..08_5_53","X97.5..08_5_53","X2.5..08_1_AA","X50..08_1_AA","X97.5..08_1_AA","X2.5..08_2_AA","X50..08_2_AA","X97.5..08_2_AA","X2.5..08_3_AA","X50..08_3_AA","X97.5..08_3_AA","X2.5..08_4_AA","X50..08_4_AA","X97.5..08_4_AA","X2.5..08_5_AA","X50..08_5_AA","X97.5..08_5_AA","X2.5..08_A_AA","X50..08_A_AA","X97.5..08_A_AA"
"39",1.06896551724138,1.27747252747253,1.5,1.11413043478261,1.41379310344828,1.76724137931034,0.770139634801289,1.0559646539028,1.39223300970874,1.04031747940432,1.26540880503145,1.50149253731343,0.984897822461256,1.17100977198697,1.4265873015873,0.791523927039527,1.09677419354839,1.42070275403609,0.629237009368153,0.798882681564246,0.996515679442509,0.705916798050516,0.844357976653696,1.04898485336771,0.755884330867518,0.940585774058577,1.17819706498952,0.980434782608696,1.50836120401338,2.02848575712144,1.22462110126575,1.4363949978439,1.79086021505376,0.972527472527473,1.21232876712329,1.51714285714286,1.11567164179104,1.41037735849057,1.92903225806452,0.778487344423363,0.934914841849148,1.0885269121813,0.718959764585939,0.886964569011105,1.11947505332497,1.06227054744228,1.29186935371786,1.45578419922772,0.995030761949834,1.16224433388613,1.3456,0.946693591858828,1.03883321012554,1.13754345719115,0.802805246314905,0.911923920994879,1.03883333333333,0.978448275862069,1.13273453093812,1.30309988518944,0.885203539384266,1.05717318774644,1.21278021217628,1.10362140180548,1.33889980353635,1.596018735363,1.11157153659459,1.35945945945946,1.56942277691108,1.20545518717049,1.48633879781421,1.74766355140187,1.03786816269285,1.23745819397993,1.51020408163265,0.983571996453512,1.14640455250905,1.32774116237268,0.86107375561076,1.02720191731576,1.17885095738499,0.93446946577338,1.0222342246717,1.11520997888927,0.785887246456565,0.8848694725626,1.04184243498271,1.01428916076105,1.26589896579842,1.45957810956125,0.895039349983166,0.994461538461539,1.10216019831329
"40",1.06235565819861,1.28491620111732,1.50326797385621,1.09782608695652,1.38356164383562,1.74137931034483,0.800650054171181,1.08516886930984,1.43495145631068,0.986012092200519,1.19736015084852,1.42166833402071,1.01383125864454,1.20559210526316,1.45436507936508,0.815047021943574,1.12068965517241,1.45119657009224,0.671323194892063,0.850958126330731,1.05827579848365,0.716232841526712,0.860192658161937,1.07941229446427,0.764220299371184,0.950041631973356,1.19852941176471,0.972122944960686,1.49450549450549,2.00294550810015,1.23124771313575,1.44668959587274,1.83882294813075,0.939338235294118,1.16666666666667,1.45584045584046,1.16417910447761,1.47867298578199,2.05263157894737,0.792323988950151,0.952839860570023,1.10380047505938,0.718516901861957,0.892440236406102,1.13076032057646,1.06372989271583,1.31619718309859,1.48215701823949,1.00544428191922,1.17372060857538,1.3555910543131,0.948938745112642,1.04249335242381,1.14264256067846,0.802758524036537,0.91451871268385,1.04719462800113,0.967856591978086,1.12398880395717,1.29136278301031,0.883534136546185,1.06103993971364,1.22011456262605,1.11437772981615,1.36168132942326,1.63305978898007,1.14396456256921,1.3940620782726,1.60653188180404,1.19838802079168,1.48390292223873,1.74798350318554,1.0239099859353,1.22147651006711,1.49180327868852,0.961343052794345,1.12571132953958,1.30612244897959,0.880203267870878,1.05614908340415,1.21239149270759,0.938009530202598,1.02820118039518,1.12357849200821,0.779671842421982,0.87914629658834,1.04264501669015,1.01449993652795,1.26751854905194,1.46498332539304,0.898684453619236,1.00106377949033,1.11732108900267
"41",1.07962529274005,1.31714285714286,1.54697986577181,1.08634045335658,1.38620689655172,1.73275862068966,0.794381228514879,1.08370044052863,1.43300970873786,0.932384341637011,1.13419913419913,1.35450516986706,1.01808066759388,1.2099173553719,1.45816733067729,0.854919276082033,1.19222462203024,1.55496611246426,0.714594594594595,0.918055555555556,1.14558058925477,0.750536368470521,0.903695991671005,1.12180936995153,0.813664596273292,1.00084889643463,1.24236037934668,0.991386269800412,1.52087912087912,2.02635431918009,1.2326566949128,1.45004269854825,1.87107438016529,0.905967450271248,1.12837837837838,1.40730337078652,1.19402985074627,1.52380952380952,2.11920529801325,0.801152737752161,0.962917685411573,1.11964652869707,0.70570133377387,0.882658625777892,1.14165036458124,1.07933203798315,1.37294201861131,1.54802259887006,1.01724137931034,1.18977900552486,1.37515964240102,0.956474480255424,1.05214256701868,1.15577406000685,0.808178703336888,0.921895190236899,1.06590747875177,0.956509618065236,1.11432283208834,1.28167054667089,0.892178997748924,1.08055660633888,1.24424581870775,1.1347911595079,1.39337877312561,1.67172897196262,1.16979051819184,1.43184885290148,1.65007776049767,1.21042163882259,1.51393034825871,1.78475073313783,1.0422764159002,1.24620573355818,1.52057613168724,0.941404508797476,1.10382231404959,1.27964071856287,0.890761867845538,1.06880952380952,1.22759280782115,0.94504458719145,1.03702948873587,1.13249726055495,0.783466039125135,0.885004026884924,1.05466815255077,1.01966106167921,1.29654887373424,1.50204394538327,0.906562897310995,1.00883734290821,1.12751974425388
"42",1.07373271889401,1.31267605633803,1.54304635761589,1.09239130434783,1.38145961265942,1.73275862068966,0.810869565217391,1.10682492581602,1.45703125,0.92914979757085,1.13684210526316,1.3569844789357,1.01551480959097,1.2,1.43712574850299,0.841139173905617,1.18972895863053,1.55891496113933,0.746133333333333,0.948474576271186,1.18662399504054,0.802320490367776,0.967018469656992,1.20599873630948,0.879184861717613,1.0709219858156,1.31447225244831,1.02838624077791,1.58473625140292,2.12650602409639,1.23674042852125,1.45917944467468,1.94530386740331,0.938628158844765,1.17117117117117,1.45658263305322,1.22846441947566,1.55450236966825,2.18666666666667,0.817102137767221,0.989114807968782,1.14967772738124,0.710658729564412,0.892681516687288,1.15092471038763,1.09350573372668,1.4075416968818,1.58968058968059,1.00896941025045,1.18254847645429,1.36302681992337,0.953333287554991,1.05072206739296,1.15772430350064,0.808188373897632,0.923682703321879,1.07517114727455,0.943155898078132,1.09954308093995,1.26844879518072,0.881562269738019,1.06961884831506,1.23317300573508,1.16704304288199,1.42857142857143,1.70560747663551,1.19227497255763,1.46621621621622,1.68746850820967,1.20920033874441,1.53075396825397,1.81850324101355,1.05982905982906,1.26962457337884,1.54677754677755,0.934181658622203,1.10168175937904,1.28292620746606,0.903051214537369,1.10464215481795,1.27481354440728,0.945142698423721,1.0375160394494,1.13355727055688,0.772384245398763,0.875591687849866,1.04642922562319,1.02938801873083,1.3163328515383,1.52878614594532,0.907687982982591,1.0185101739006,1.14569152787835
"43",1.03547671840355,1.25876010781671,1.48726114649682,0.972694623971798,1.22602739726027,1.54343890554722,0.801518438177874,1.09481481481481,1.443359375,0.904763113547803,1.10603290676417,1.32675438596491,1.02414772727273,1.20973154362416,1.442,0.830508474576271,1.17988668555241,1.5512104283054,0.749204858342854,0.955273698264352,1.2005033557047,0.844565258358763,1.01960784313725,1.27178238686779,0.895924308588064,1.09325044404973,1.33953593467371,1.04981684981685,1.65282583621684,2.23208722741433,1.24948524365134,1.48188848188848,2.01496978496937,0.991150442477876,1.24721603563474,1.55988857938719,1.2247191011236,1.55714285714286,2.20945945945946,0.820914659575861,1.00246406570842,1.1673910070734,0.70469617058497,0.88544107402951,1.15325688841463,1.09520745063554,1.42700729927007,1.61837748344371,0.983508187250965,1.15922330097087,1.33558114411507,0.944163767467464,1.03671346328654,1.1418384898283,0.794246983742524,0.913333333333333,1.06765489897003,0.913031698726632,1.0705209656925,1.24080671255801,0.874892526092514,1.07162777043887,1.2362057077964,1.17178996662558,1.44390243902439,1.73099415204678,1.1896361631753,1.46008119079838,1.68068535825545,1.19859539602029,1.53064275037369,1.81667652276759,1.08620689655172,1.30344827586207,1.58498890122086,0.915616170165472,1.07941403238242,1.26164013217182,0.899806982773741,1.11527122641509,1.29395266110275,0.935352624914811,1.02747863896051,1.12344488119074,0.768296434150951,0.871070383662291,1.04451234557258,1.02882962037668,1.31799422203879,1.53092042186002,0.903355918017185,1.0139442463923,1.1463943266774
"44",1.03728070175439,1.25797872340426,1.49211356466877,1.01081081081081,1.28082191780822,1.61241941529235,0.829405162738496,1.11631419939577,1.4604743083004,0.899700598802395,1.10545677498467,1.32281731474688,1.04822695035461,1.23578595317726,1.47211155378486,0.831859712341566,1.2177304964539,1.61220657276995,0.770473081949315,0.982585398526457,1.23380992430614,0.911752154733941,1.07957297561222,1.30849990459181,0.907350351831886,1.10479573712256,1.35221069688224,1.07240176230017,1.67926689576174,2.25885978428351,1.20805928920751,1.43485148514851,2.00720221606648,0.972318339100346,1.24061810154525,1.56121982358403,1.24436090225564,1.56872037914692,2.17763157894737,0.834309072634963,1.02579979360165,1.1958830015386,0.699419627884522,0.873670299930307,1.13780517713373,1.09555555555556,1.47384155455904,1.67544604927782,0.968623309840084,1.14812760055478,1.32237478264243,0.920644701450792,1.01453269857179,1.12011884499733,0.797128129602356,0.915820642978003,1.09528286451509,0.900944923976721,1.05931677018634,1.23275418493603,0.87695381360912,1.0882310048126,1.2617624465558,1.1796267496112,1.47424684159378,1.76811684523178,1.17592418927625,1.45405405405405,1.67080745341615,1.20720598807316,1.55627813906953,1.83759360089312,1.09798270893372,1.33684210526316,1.61099365750529,0.913184672006928,1.08153846153846,1.26742788461538,0.886684358035294,1.11891213728591,1.30920737041543,0.918561980015267,1.01065005525972,1.1066927322953,0.765883607449732,0.871362632952037,1.05178057259369,1.04608790520348,1.33347081872551,1.55059952038369,0.896500613523606,1.01122686121935,1.14467974647931
"45",1.06290672451193,1.29287598944591,1.53605015673981,1.01086956521739,1.27397260273973,1.60344827586207,0.867942968643023,1.15419847328244,1.5,0.903299394473375,1.1109756097561,1.32898121675797,1.03253182461103,1.21666666666667,1.44268774703557,0.833482857724721,1.23283793347488,1.63875823142051,0.793842164385223,1.01045542691211,1.2673434856176,0.921229823947572,1.09194097616345,1.32415691672402,0.883070301291248,1.0817223198594,1.32937365010799,1.11150351861774,1.7818831942789,2.41909385113269,1.20499173572505,1.43270735524257,2.02435082148256,1.03146853146853,1.31111111111111,1.64804469273743,1.2910447761194,1.63207547169811,2.18987341772152,0.834940195728223,1.0262885530946,1.19672457763865,0.709259540377613,0.878878188900176,1.14735736525706,1.08718908317616,1.47470238095238,1.68824531516184,0.971556111099341,1.15553091211533,1.33376,0.926502258380321,1.02361891502163,1.132101933056,0.799566891241578,0.923825410063942,1.11379719280717,0.898415871990043,1.06648534300393,1.24965695899928,0.891540061613654,1.11227868144523,1.29496101547111,1.23297213622291,1.54360465116279,1.85664335664336,1.17872807017544,1.4527027027027,1.66925465838509,1.21790539048653,1.58631102164066,1.87619047619048,1.11482558139535,1.36234458259325,1.63539445628998,0.926468749878767,1.09373394966615,1.28168283222239,0.885484702348301,1.12984134775449,1.32517612424587,0.920996269179147,1.0143397729536,1.11092100784127,0.770540243456343,0.880245851792033,1.07211086574037,1.06949180061698,1.36151302190988,1.58304243819672,0.903022302742223,1.0210912768287,1.16082164886887
"46",1.11513859275053,1.36553524804178,1.62422360248447,1.01086956521739,1.27397260273973,1.60344827586207,0.850432377657331,1.13914373088685,1.47233201581028,0.906563196657412,1.11829268292683,1.34260614934114,1.0183615819209,1.19370860927152,1.42779359185918,0.825821596244131,1.24135497529993,1.66104019289161,0.796382428940568,1.02324037184595,1.29061976549414,0.92360394253389,1.09821175134828,1.34060984060984,0.873056233174866,1.06775300171527,1.31746031746032,1.09940652818991,1.80731707317073,2.48657718120805,1.19967373572594,1.43073929961089,2.04053886852846,1.00860585197935,1.29359823399558,1.62777777777778,1.32462686567164,1.66666666666667,2.24683544303797,0.80920613742495,1.00020614306329,1.16916367131578,0.695710465129246,0.868710668286912,1.13911495509148,1.06142264323556,1.47935779816514,1.6885185418048,0.95592669914173,1.1415512465374,1.31829814459373,0.93049897742686,1.03019149465307,1.14267271953469,0.805941542884523,0.930052529720763,1.13610746493813,0.910833475201453,1.08768267223382,1.27785564120533,0.923266572239614,1.14863121685538,1.33834894191255,1.30163696292733,1.60390243902439,1.91613981118065,1.18268103334888,1.46278755074425,1.68118195956454,1.20443255636225,1.57757757757758,1.87284610814023,1.07692307692308,1.32263814616756,1.58886509635974,0.922542371187111,1.09359857179291,1.28653830569131,0.866056605989026,1.112764674691,1.30904641938066,0.921843689624679,1.01529958063264,1.11117847668227,0.781473939981925,0.896871266414787,1.10075378370893,1.06362635952778,1.36897621509824,1.5941810847515,0.902690152967705,1.02043354249857,1.15985461779615
"47",1.11134453781513,1.36340206185567,1.62769230769231,1.02171908410549,1.28082191780822,1.62608695652174,0.849658314350797,1.13201820940819,1.46561886051081,0.917194349732099,1.13433734939759,1.36251808972504,1.01680672268908,1.19604612850082,1.42632612966601,0.819056344480073,1.26360424028269,1.70127742286258,0.786893704850361,1.01396276595745,1.28694700436196,0.9464461994077,1.12167300380228,1.36186079545455,0.882311977715877,1.08290598290598,1.33790918690602,1.11804008908686,1.82766990291262,2.51419031719533,1.20778240746595,1.43962848297214,2.02176661465352,1.03749847375735,1.33920704845815,1.69359331476323,1.26022304832714,1.59154929577465,2.17307692307692,0.789124668435013,0.978216193999178,1.14644235736775,0.687098963784045,0.853031796894257,1.12098599547751,1.0296517110233,1.45725190839695,1.66289198606272,0.938047637199048,1.11640798226164,1.28731224033237,0.92724160718945,1.02760432153831,1.14060649976643,0.803324594896708,0.926240745818481,1.14140902179422,0.892811682956793,1.07221898660454,1.26660876361991,0.931877895421239,1.16119828815977,1.35328908357639,1.35720032180209,1.65392156862745,1.97309941520468,1.1566265060241,1.42702702702703,1.63975155279503,1.17969044922612,1.55782652043868,1.85790725326992,1.03617945007236,1.2831541218638,1.53986790878754,0.928581738356852,1.10060821084643,1.29526763826716,0.857991125710519,1.09499419992036,1.28892575142632,0.910383461881272,1.00426344099348,1.1008957437263,0.77910940217523,0.896145868506102,1.10801473821225,1.05225726349161,1.36654213366542,1.59497090205735,0.894019954402217,1.01396114029642,1.15472975592108
"48",1.14847562040863,1.40769230769231,1.6840490797546,1.01092896174863,1.26712328767123,1.60869565217391,0.839633447880871,1.11567732115677,1.44291338582677,0.920719844357977,1.13762019230769,1.36580086580087,1.02228412256267,1.20525451559934,1.43921568627451,0.801596062775615,1.2494788047255,1.69622641509434,0.805167958656331,1.03659347970725,1.31810490693739,0.945226497547542,1.11895803183792,1.35271787336348,0.875086266390614,1.07731520815633,1.33200287483414,1.14814814814815,1.89637952559301,2.6280276816609,1.23392899465638,1.47004252029378,2.05567567567568,1.06802721088435,1.38021978021978,1.74930362116992,1.24163568773234,1.56807511737089,2.12738853503185,0.771856698457814,0.958231458842706,1.12431941538095,0.679582361627187,0.847806134990646,1.1170778906628,1.01498929336188,1.45846153846154,1.66461808604039,0.937282229965157,1.1171096345515,1.29121033290653,0.924975653027589,1.02636896840653,1.14073169228583,0.800622706776376,0.924981198335173,1.14376073176093,0.886652288521447,1.06628242074928,1.26284179266037,0.9268986474736,1.15213410339484,1.34016057676553,1.33546837469976,1.63369245837414,1.93953488372093,1.17802197802198,1.45060893098782,1.66208002311137,1.17423997579941,1.56895699456253,1.87035945786682,1.02474526928675,1.27536231884058,1.52389215990084,0.933575395130286,1.10490394337715,1.30051547822714,0.853533752911887,1.0828376049369,1.27226230460638,0.90798920510233,1.00160319652723,1.09799012368726,0.773489260931096,0.89183370808018,1.10041541771566,1.05482105121686,1.3676379417235,1.59700772200772,0.892456939092293,1.01027538022109,1.15437777868465
