"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"0",0.754759134698698,0.871313441104303,1.01040005207851
"1",0.597140724861965,0.692019822966992,0.795711550687213
"2",0.673534515338138,0.76223340787741,0.892620163052013
"3",0.738979132371549,0.818224511081672,0.909083539512301
"4",0.689177227348763,0.768315983717513,0.850962506997217
"5",0.742407254505384,0.85208003620815,0.990092880264681
"6",0.849213961939685,0.949482520400642,1.04528275508398
"7",0.87978097168354,0.965922639434197,1.05703071802767
"8",0.895339629926514,0.982150208544132,1.08145048103907
"9",0.658649164819377,0.745192147543421,0.854098172515383
