"","waic_1","waic_2"
"0",793.489355046774,823.328599976003
"1",871.985429367354,995.110129503361
"2",866.505350277688,902.574043877888
"3",876.857967906763,906.722165515297
"4",868.474208037247,1019.33120527682
"5",861.098808905601,888.593744609424
"6",880.796550229001,1112.78603833218
"7",864.489419541665,911.575641602062
"8",834.763324361333,863.545911071762
"9",892.014811183582,922.692436499652
