"","Lower CI","Point Estimate","Upper CI"
"0",0.788869634467478,0.929618818575705,1.07620122007922
"1",0.761748083118573,0.833432083819955,0.921984676341643
"2",0.737569698762636,0.793385949485116,0.863698428152257
"3",0.736234194614138,0.806618504820544,0.90273315732971
"4",0.647521144282315,0.758209004585939,0.867518459788559
"5",0.738783578804849,0.865867862223026,1.01108523575948
"6",0.758802812290497,0.841638048348883,0.944521644599129
"7",0.875555360625437,0.962439119379524,1.04770545923937
"8",0.906872126127921,0.994689125511061,1.08506651062908
"9",0.754969101025572,0.83976353198643,0.924726645341233
