"","X2.5..br_1_AA","X50..br_1_AA","X97.5..br_1_AA","X2.5..br_2_AA","X50..br_2_AA","X97.5..br_2_AA","X2.5..br_3_AA","X50..br_3_AA","X97.5..br_3_AA"
"1",0.934072704867529,0.999340804218853,1.07291354660989,0.858093126385809,0.987244897959184,1.14836795252226,0.880361173814898,1.03723404255319,1.23028391167192
"2",0.939997844288856,1.00595632031767,1.08031272210377,0.872246696035242,1.00763358778626,1.17159763313609,0.91156462585034,1.07486631016043,1.27215189873418
"3",0.939826302729528,1.00464190981432,1.08059914407989,0.878524945770065,1.0125,1.18075801749271,0.922374429223744,1.08602150537634,1.28662420382166
"4",0.924891371818746,0.991350632069195,1.06657122405154,0.883771929824561,1.02025316455696,1.19230769230769,0.920273348519362,1.08894878706199,1.29487179487179
"5",0.9141065830721,0.979180658159839,1.05499276410999,0.882743362831858,1.01785714285714,1.1910447761194,0.895691609977324,1.05898123324397,1.25796178343949
"6",0.880530973451327,0.94633152173913,1.02053152492669,0.883928571428571,1.02325581395349,1.20364741641337,0.893424036281179,1.05913978494624,1.26282051282051
"7",0.875160051216389,0.940165061898212,1.01635687732342,0.888888888888889,1.03092783505155,1.21212121212121,0.877272727272727,1.04324324324324,1.24516129032258
"8",0.862871927554981,0.928322894919972,1.00376222723853,0.896073903002309,1.0402144772118,1.22012578616352,0.873563218390805,1.03825136612022,1.24183006535948
"9",0.82214983713355,0.88623595505618,0.959695817490494,0.896313364055299,1.04569892473118,1.23492063492063,0.827188940092166,0.988980716253444,1.18481848184818
"10",0.817452118694454,0.881728045325779,0.955487336914812,0.918981481481482,1.07297297297297,1.2724358974359,0.789473684210526,0.945205479452055,1.13861386138614
"11",0.818783068783069,0.88555078683834,0.960434445306439,0.925233644859813,1.08791208791209,1.28990228013029,0.787185354691076,0.947658402203857,1.1505016722408
"12",0.828229027962716,0.89689978370584,0.972634870992963,0.905660377358491,1.06371191135734,1.26315789473684,0.772935779816514,0.930939226519337,1.13468013468013
"13",0.827193569993302,0.896877269426289,0.974743488555643,0.897619047619048,1.05307262569832,1.25666666666667,0.769008817488107,0.927576601671309,1.125
"14",0.806191117092867,0.874452554744526,0.950793650793651,0.89051094890511,1.0487106017192,1.25342465753425,0.753979753242645,0.908587257617729,1.1043771043771
"15",0.809072444143534,0.876742479823918,0.953711093375898,0.883374689826303,1.04093567251462,1.24912280701754,0.730593607305936,0.883977900552486,1.07744107744108
"16",0.821016949152542,0.89240972733972,0.972690763052209,0.913366336633663,1.08211143695015,1.29473684210526,0.751131221719457,0.90958904109589,1.11409395973154
"17",0.851410263781248,0.925516224188791,1.01046698872786,0.957393483709273,1.13690476190476,1.36428571428571,0.786206896551724,0.955307262569832,1.17123287671233
"18",0.881632653061225,0.96,1.04769603880356,0.929824561403509,1.10746268656716,1.33453237410072,0.764976958525346,0.932584269662921,1.1448275862069
"19",0.879918588873813,0.959319526627219,1.04596774193548,0.944723618090452,1.12912912912913,1.36231884057971,0.800904977375566,0.977900552486188,1.20819112627986
"20",0.895690267631768,0.977678571428571,1.06742485783916,0.969543147208122,1.16109422492401,1.40441176470588,0.790540540540541,0.969613259668508,1.19795221843003
"21",0.919808087731323,1.00298953662182,1.1,0.974424552429668,1.16871165644172,1.41635687732342,0.778280542986425,0.955555555555556,1.18213058419244
"22",0.921864290610007,1.00523168908819,1.10065466448445,0.979002624671916,1.17295597484277,1.42911877394636,0.753424657534247,0.932203389830508,1.15384615384615
"23",0.927297668038409,1.01425356339085,1.11184210526316,0.971052631578947,1.17142857142857,1.42471042471042,0.769585253456221,0.954285714285714,1.18861209964413
"24",0.941460055096419,1.0301431801055,1.12791107300243,1.02631578947368,1.24203821656051,1.51750972762646,0.786206896551724,0.977142857142857,1.2258064516129
"25",0.948382656572608,1.04,1.14356846473029,1.0159151193634,1.23151125401929,1.50787401574803,0.785714285714286,0.977077363896848,1.21796626984127
"26",0.969486823855756,1.06392694063927,1.16987447698745,1.01604278074866,1.23376623376623,1.51394422310757,0.782407407407407,0.971264367816092,1.22021660649819
"27",0.975609767621728,1.07110091743119,1.18028643639427,1.02168021680217,1.24422442244224,1.52031515280136,0.785219399538106,0.979827089337176,1.22743682310469
"28",0.96984572230014,1.06630686198921,1.17602040816327,1.00550964187328,1.2248322147651,1.51452282157676,0.77262180974478,0.968023255813954,1.21090909090909
"29",0.945621468926554,1.03959627329193,1.1483704974271,0.955801104972376,1.16891891891892,1.44769874476987,0.780885780885781,0.97953216374269,1.23161764705882
"30",0.947538148762355,1.04290171606864,1.15358067299396,0.971910112359551,1.18900343642612,1.47879113018598,0.769230769230769,0.967741935483871,1.22222222222222
"31",0.951704545454545,1.046875,1.15919464042301,0.946629213483146,1.16206896551724,1.45258620689655,0.75886524822695,0.961077844311377,1.22053231939164
"32",0.943462897526502,1.04296875,1.15784908933218,0.949720670391061,1.16438356164384,1.45922746781116,0.779620853080569,0.987987987987988,1.26053639846743
"33",0.948972360028349,1.04855129209084,1.16333622936577,0.957865168539326,1.17586206896552,1.47619047619048,0.809976247030879,1.02710843373494,1.30651340996169
"34",0.946251768033946,1.04858934169279,1.16652136006975,0.958791208791209,1.18305084745763,1.49145299145299,0.871121718377088,1.10606060606061,1.40940296608901
"35",0.930839802399435,1.0320813771518,1.15095986038394,0.986225895316804,1.21768707482993,1.53664625573479,0.893111638954869,1.13939393939394,1.45736434108527
"36",0.905434015525759,1.00627450980392,1.12052401746725,0.983286908077994,1.22145328719723,1.54824561403509,0.895238095238095,1.14634146341463,1.47450980392157
"37",0.90148830616584,1.00157480314961,1.11578947368421,0.983379501385042,1.22837370242215,1.55021834061135,0.888095238095238,1.14067278287462,1.46274509803922
"38",0.91932059447983,1.02364066193853,1.14049915443973,0.977961432506887,1.21993127147766,1.54347826086957,0.877645347836563,1.12615384615385,1.45238095238095
"39",0.931818181818182,1.03715415019763,1.15594713656388,0.967123287671233,1.20890410958904,1.54148471615721,0.856459330143541,1.10835913312693,1.432
"40",0.950284090909091,1.05938242280285,1.18302387267905,0.989100817438692,1.23890784982935,1.58515283842795,0.860240963855422,1.11912225705329,1.44534412955466
