"","Lower CI","Point Estimate","Upper CI"
"br_1_AA",0.870194794001034,0.982866043613707,1.29502308876347
"br_2_AA",1.07686084142395,1.32437810945274,1.62723906647011
"br_3_AA",0.757803468208093,0.863636363636364,1.32692307692308
