"","X2.5..92_1","X50..92_1","X97.5..92_1","X2.5..92_2","X50..92_2","X97.5..92_2","X2.5..92_3","X50..92_3","X97.5..92_3","X2.5..92_4","X50..92_4","X97.5..92_4","X2.5..92_5","X50..92_5","X97.5..92_5","X2.5..92_6","X50..92_6","X97.5..92_6","X2.5..92_7","X50..92_7","X97.5..92_7","X2.5..92_8","X50..92_8","X97.5..92_8","X2.5..92_9","X50..92_9","X97.5..92_9","X2.5..92_10","X50..92_10","X97.5..92_10","X2.5..92_11","X50..92_11","X97.5..92_11","X2.5..92_12","X50..92_12","X97.5..92_12","X2.5..92_13","X50..92_13","X97.5..92_13","X2.5..92_14","X50..92_14","X97.5..92_14","X2.5..92_15","X50..92_15","X97.5..92_15"
"41",0.528957528957529,0.713541666666667,0.978571428571429,0.282193958664547,0.40687692445117,0.585832787824237,0.625,0.904761904761905,1.29273832820799,0.587198515769944,0.742957746478873,0.924087591240876,0.558893657606104,0.686182669789227,0.826516220028209,0.628125,0.808310991957105,1.02901023890785,0.530679933665008,0.705622932745314,0.915593705293276,0.498229803669134,0.584923504724897,0.684660382084832,0.496987951807229,0.639122014202711,0.820912553415495,0.414012738853503,0.49618320610687,0.598618572524942,0.345971563981043,0.463492063492064,0.626609442060086,0.291428571428571,0.421487603305785,0.614457831325301,0.45683414578927,0.549771341463415,0.666588125316611,0.437275985663082,0.552036199095023,0.690566037735849,0.39573131443299,0.575757575757576,0.883720930232558
"42",0.433198380566802,0.594444444444444,0.810606060606061,0.285123966942149,0.407801418439716,0.586734693877551,0.65016501650165,0.933649289099526,1.34013605442177,0.592764378478664,0.749120750293083,0.930131004366812,0.554361592581977,0.678998292544109,0.816005471956224,0.621649484536082,0.797619047619048,1.01174496644295,0.524989071606994,0.70391061452514,0.909123751970572,0.509543836945972,0.597722960151803,0.698757763975155,0.494907239802623,0.639290407358739,0.819713563605729,0.351924149470162,0.420947298198799,0.510105092966855,0.330966536926477,0.442006269592476,0.594936708860759,0.284090909090909,0.413223140495868,0.602409638554217,0.455567467233925,0.547673357664234,0.66393981286626,0.437041670540965,0.550898203592814,0.687882670026952,0.391752577319588,0.567164179104478,0.863636363636364
"43",0.432585895797308,0.592233009708738,0.824324324324324,0.255956956187548,0.369589345172031,0.53625350631136,0.671052631578947,0.966824644549763,1.37837837837838,0.593474582865047,0.748826291079812,0.928675400291121,0.5439293598234,0.667569813292933,0.808398950131234,0.615526203650902,0.786928104575163,1.00333333333333,0.504754358161648,0.672650475184794,0.865489130434783,0.511675256330264,0.598596750369276,0.700821444012105,0.496871741397289,0.634487350199734,0.807627118644068,0.319420289855072,0.385584324702589,0.472971531495656,0.337155963302752,0.450920245398773,0.602520997773729,0.25414364640884,0.377049180327869,0.547619047619048,0.498163356832085,0.596139770503773,0.71891841665118,0.445532435740514,0.562596599690881,0.704061895551257,0.404040404040404,0.588235294117647,0.869565217391304
"44",0.447098976109215,0.617924528301887,0.850649350649351,0.224274165203071,0.330425299890949,0.493485342019544,0.662295081967213,0.957345971563981,1.37414965986395,0.596244131455399,0.743559718969555,0.921625544267054,0.498045714210721,0.605581885202738,0.732017823042648,0.561750950625108,0.754940711462451,0.967905405405405,0.4375,0.589692765113974,0.759897828863346,0.518606024808033,0.612273361227336,0.720868666793496,0.505370569280344,0.635810810810811,0.804961505560308,0.376706956372246,0.45993031358885,0.570934256055363,0.365800865800866,0.492711370262391,0.662745098039216,0.248587570621469,0.360655737704918,0.530120481927711,0.490770082470854,0.587604430652143,0.710023054526691,0.418029939241094,0.521394611727417,0.646365422396857,0.43,0.614285714285714,0.914893617021277
"45",0.470588235294118,0.644549763033175,0.888888888888889,0.224344866433657,0.329583802024747,0.485099337748344,0.548244035525628,0.8,1.15032679738562,0.584186046511628,0.73536299765808,0.914119359534207,0.458631154227417,0.554700384826828,0.666886979510905,0.514809429003976,0.721606648199446,0.947272727272727,0.442264150943396,0.585414585414585,0.748403575989783,0.537584094635526,0.631351351351351,0.739240506329114,0.536930719344014,0.669112741827885,0.835137385512073,0.405384542914957,0.497931034482759,0.622950819672131,0.392324093816631,0.530259365994236,0.71875,0.25,0.363636363636364,0.530120481927711,0.466377570391496,0.557987585756289,0.668758168000406,0.398502536440294,0.496913580246914,0.615678776290631,0.46,0.666666666666667,1
"46",0.54639175257732,0.753554502369668,1.03246753246753,0.209298403124019,0.31,0.464226289517471,0.48780487804878,0.717488789237668,1.03225806451613,0.581143175953875,0.729508196721312,0.904208998548621,0.441017991302772,0.530484330484331,0.635939828614009,0.483450351053159,0.681753889674682,0.906015037593985,0.417081850533808,0.543599257884972,0.687793427230047,0.531475511959975,0.620225536558749,0.72770729844481,0.540760869565217,0.662450066577896,0.816912972085386,0.394028874026154,0.485714285714286,0.606639913824493,0.342672413793103,0.460869565217391,0.62109375,0.222857142857143,0.322314049586777,0.469879518072289,0.465970021468883,0.557915221253913,0.667005530728607,0.402255639097744,0.503134796238245,0.620889748549323,0.444444444444444,0.63768115942029,0.956521739130435
"47",0.566552901023891,0.783018867924528,1.07096774193548,0.216008008892436,0.319731793583543,0.478280897239822,0.463414634146341,0.681614349775785,0.987012987012987,0.587523277467412,0.73714953271028,0.911849710982659,0.442256324271581,0.53168202764977,0.637882486395757,0.456269954188614,0.63943661971831,0.850187265917603,0.419026870007262,0.54331450094162,0.68936678614098,0.537380391236554,0.629988810145468,0.737554585152838,0.528384279475983,0.646626586506346,0.792792792792793,0.386160714285714,0.474460117467758,0.592465753424658,0.344902386117137,0.460869565217391,0.618677042801556,0.1875,0.272727272727273,0.397590361445783,0.478470610771384,0.573215662753834,0.685733614704163,0.402813299232737,0.502392344497608,0.621301775147929,0.484848484848485,0.695652173913043,1.04347826086957
"48",0.598639455782313,0.826291079812207,1.13548387096774,0.2079940784604,0.308452250274424,0.462951552568766,0.475609756097561,0.699551569506726,1.01298701298701,0.589205653526076,0.739789964994166,0.916184971098266,0.444123314065511,0.536358347876672,0.64656381486676,0.452674897119342,0.638606676342525,0.846194605009633,0.425422483468038,0.551428571428571,0.699275362318841,0.536089030206677,0.627232142857143,0.733051449590559,0.532913159525572,0.652653342522398,0.79915611814346,0.368361581920904,0.452149791955617,0.555851583844697,0.335470085470085,0.449856733524355,0.606177606177606,0.171428571428571,0.25,0.36144578313253,0.476742485817603,0.569954373984225,0.685857963875205,0.407170294494238,0.507987220447284,0.628458498023715,0.504950495049505,0.71830985915493,1.0625
"49",0.610344827586207,0.84688995215311,1.16447368421053,0.202905404334038,0.300970873786408,0.452922077922078,0.477027858581338,0.699551569506726,1.00645161290323,0.576981065406194,0.725787631271879,0.901449275362319,0.439838777033728,0.531802120141343,0.640425531914894,0.451041666666667,0.644345238095238,0.854043392504931,0.417877906976744,0.540413533834586,0.681279620853081,0.535148984772986,0.627846211272863,0.732586377369376,0.538586718254632,0.661946985599121,0.813751087902524,0.361248418121994,0.444912280701754,0.549869904596704,0.353448275862069,0.473988439306358,0.638132295719844,0.16,0.233333333333333,0.337349397590361,0.46327875859018,0.555368704279828,0.670560077732131,0.396153846153846,0.4944,0.610671936758893,0.504950495049505,0.71830985915493,1.0625
