"","Time_trend Lower CI","Time_trend Point Estimate","Time_trend Upper CI"
"0",0.730627988711511,0.850561832248557,0.986040191643165
"1",0.644936062491042,0.728386527546022,0.8385081890836
"2",0.656407780236453,0.752504330341461,0.863492545432139
"3",0.730226553089322,0.822732196142238,0.910979592336246
"4",0.682759137876988,0.794452081188495,0.895446052008148
"5",0.722978142460995,0.847097827950572,0.972135692775117
"6",0.846439977402993,0.935565385981189,1.03857371056614
"7",0.867840923553784,0.95836962745447,1.04612609521239
"8",0.908914272917973,0.990352132869571,1.09127852617623
"9",0.639595598497208,0.730018898151062,0.825964443808281
